Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2015-09-19,Colorado,Pac-12,N,Colorado State,W,27,24,15,29,220,2,32,125,0,9,6,6,65,0,0
2015-10-03,Colorado,Pac-12,H,Oregon,L,24,41,25,42,231,1,36,77,2,13,5,6,41,2,1
2015-10-10,Colorado,Pac-12,A,Arizona State,L,23,48,26,41,401,1,28,49,2,13,5,9,88,1,1
2015-10-17,Colorado,Pac-12,H,Arizona,L,31,38,28,44,339,2,43,128,2,15,6,9,65,1,0
2015-10-24,Colorado,Pac-12,A,Oregon State,W,17,13,16,23,140,1,45,188,1,8,11,9,80,0,0
2015-10-31,Colorado,Pac-12,A,UCLA,L,31,35,37,58,312,0,56,242,2,14,18,7,68,0,2
2015-11-07,Colorado,Pac-12,H,Stanford,L,10,42,13,23,148,0,30,83,1,7,7,3,21,0,2
2015-11-13,Colorado,Pac-12,H,USC,L,24,27,24,31,222,2,36,59,1,12,7,5,39,1,0
2015-11-21,Colorado,Pac-12,A,Washington State,L,3,27,26,41,238,0,30,85,0,12,4,7,61,0,2
2015-11-28,Colorado,Pac-12,A,Utah,L,14,20,19,38,258,2,33,49,0,11,5,3,31,1,3
2015-09-12,Rice,CUSA,A,Texas,L,28,42,23,38,234,2,58,228,2,14,15,6,55,2,3
2015-09-19,Rice,CUSA,A,North Texas,W,38,24,29,39,373,3,51,189,2,15,12,7,60,0,0
2015-09-26,Rice,CUSA,A,Baylor,L,17,70,11,21,152,1,45,94,1,6,8,9,70,2,0
2015-10-03,Rice,CUSA,H,Western Kentucky,L,10,49,16,30,237,0,34,85,1,10,4,8,70,3,2
2015-10-10,Rice,CUSA,A,Florida Atlantic,W,27,26,22,35,284,3,50,203,1,13,15,10,88,1,0
2015-10-24,Rice,CUSA,H,Army,W,38,31,20,30,267,2,35,165,3,14,6,8,64,2,0
2015-10-30,Rice,CUSA,H,Louisiana Tech,L,17,42,14,28,180,2,33,101,0,9,5,8,62,0,0
2015-11-06,Rice,CUSA,A,UTEP,L,21,24,14,28,230,2,30,96,1,9,6,5,42,0,0
2015-11-14,Rice,CUSA,H,Southern Mississippi,L,10,65,13,36,107,1,35,107,0,7,6,7,67,1,0
2015-11-21,Rice,CUSA,A,UTSA,L,24,34,23,41,359,2,46,161,1,19,8,7,70,1,2
2015-11-28,Rice,CUSA,H,Charlotte,W,27,7,15,26,126,1,61,307,2,7,17,5,55,0,1
2015-09-05,Texas A&M,SEC,N,Arizona State,W,38,17,19,35,247,2,45,178,2,10,10,5,50,1,2
2015-09-12,Texas A&M,SEC,H,Ball State,W,56,23,21,29,233,4,49,270,2,12,13,7,79,1,0
2015-09-19,Texas A&M,SEC,H,Nevada,W,44,27,20,36,302,4,40,233,1,11,17,5,35,1,1
2015-09-26,Texas A&M,SEC,N,Arkansas,W,28,21,21,28,358,2,20,65,1,11,3,7,52,0,0
2015-10-03,Texas A&M,SEC,H,Mississippi State,W,30,17,25,41,322,2,45,194,1,13,10,5,53,0,0
2015-10-17,Texas A&M,SEC,H,Alabama,L,23,41,22,45,284,1,25,32,0,13,2,1,5,0,4
2015-10-24,Texas A&M,SEC,A,Ole Miss,L,3,23,18,45,134,0,27,58,0,5,4,13,100,2,1
2015-10-31,Texas A&M,SEC,H,South Carolina,W,35,28,20,28,223,1,54,321,3,14,14,3,35,0,0
2015-11-07,Texas A&M,SEC,H,Auburn,L,10,26,18,35,137,1,38,166,0,8,10,3,20,0,3
2015-11-21,Texas A&M,SEC,A,Vanderbilt,W,25,0,18,36,336,1,38,150,0,12,7,10,70,0,0
2015-11-28,Texas A&M,SEC,A,LSU,L,7,19,15,31,161,1,33,89,0,6,7,11,84,2,1
2015-12-30,Texas A&M,SEC,N,Louisville,L,21,27,28,48,307,2,39,138,1,14,7,9,85,1,1
2015-09-05,New Mexico State,Sun Belt,A,Florida,L,13,61,14,28,128,1,23,72,1,4,4,1,9,0,1
2015-09-12,New Mexico State,Sun Belt,H,Georgia State,L,32,34,31,55,445,3,23,84,1,17,6,7,129,0,1
2015-09-19,New Mexico State,Sun Belt,H,UTEP,L,47,50,14,28,285,3,35,266,2,8,11,13,149,0,1
2015-10-03,New Mexico State,Sun Belt,A,New Mexico,L,29,38,12,28,108,0,39,308,3,2,11,7,39,1,2
2015-10-10,New Mexico State,Sun Belt,A,Ole Miss,L,3,52,22,37,141,0,37,98,0,7,10,3,35,0,2
2015-10-17,New Mexico State,Sun Belt,A,Georgia Southern,L,26,56,20,37,253,3,29,133,0,9,7,4,40,0,1
2015-10-24,New Mexico State,Sun Belt,H,Troy,L,7,52,13,34,161,1,47,231,0,6,14,8,82,2,0
2015-10-31,New Mexico State,Sun Belt,H,Idaho,W,55,48,24,40,326,3,41,315,5,10,14,6,47,1,1
2015-11-07,New Mexico State,Sun Belt,A,Texas State,W,31,21,24,45,297,2,48,230,2,11,12,5,37,0,0
2015-11-21,New Mexico State,Sun Belt,A,Louisiana,W,37,34,16,42,261,4,46,237,0,12,12,3,30,0,0
2015-11-28,New Mexico State,Sun Belt,H,Arkansas State,L,28,52,26,41,315,4,25,119,0,13,4,9,86,1,3
2015-12-05,New Mexico State,Sun Belt,A,Louisiana-Monroe,L,35,42,23,36,308,2,52,89,2,10,7,10,100,2,2
2015-09-10,Louisiana Tech,CUSA,A,Western Kentucky,L,38,41,28,49,357,2,31,223,3,19,6,5,40,1,1
2015-09-19,Louisiana Tech,CUSA,A,Kansas State,L,33,39,30,51,314,1,38,137,2,11,12,6,41,2,0
2015-09-26,Louisiana Tech,CUSA,H,Florida International,W,27,17,18,32,226,1,42,246,2,11,15,7,45,0,0
2015-10-03,Louisiana Tech,CUSA,H,Louisiana,W,43,14,20,33,290,2,35,138,2,13,9,8,76,1,0
2015-10-10,Louisiana Tech,CUSA,A,UTSA,W,34,31,28,44,351,1,31,93,2,17,5,5,40,0,2
2015-10-17,Louisiana Tech,CUSA,A,Mississippi State,L,20,45,25,41,303,2,32,110,0,14,8,7,60,0,1
2015-10-24,Louisiana Tech,CUSA,H,Middle Tennessee State,W,45,16,19,33,301,2,35,169,3,10,10,5,46,0,0
2015-10-30,Louisiana Tech,CUSA,A,Rice,W,42,17,17,27,320,4,33,135,2,12,7,2,20,0,0
2015-11-07,Louisiana Tech,CUSA,H,North Texas,W,56,13,18,27,299,0,36,274,7,10,14,3,32,2,1
2015-11-21,Louisiana Tech,CUSA,A,UTEP,W,17,15,13,22,188,2,28,119,0,7,5,6,68,1,0
2015-11-28,Louisiana Tech,CUSA,H,Southern Mississippi,L,24,58,32,51,407,3,23,-2,0,23,2,2,6,3,4
2015-12-19,Louisiana Tech,CUSA,N,Arkansas State,W,47,28,26,38,458,3,36,229,2,14,9,13,154,0,0
2015-09-03,Minnesota,Big Ten,H,Texas Christian,L,17,23,19,35,197,1,39,144,1,12,6,7,60,2,0
2015-09-12,Minnesota,Big Ten,A,Colorado State,W,23,20,23,45,233,2,41,180,0,11,9,8,60,2,0
2015-09-19,Minnesota,Big Ten,H,Kent State,W,10,7,17,27,184,1,44,104,0,9,3,8,85,1,2
2015-09-26,Minnesota,Big Ten,H,Ohio,W,27,24,22,31,264,0,36,204,3,14,8,4,31,1,0
2015-10-03,Minnesota,Big Ten,A,Northwestern,L,0,27,15,32,99,0,33,74,0,5,6,2,10,1,1
2015-10-10,Minnesota,Big Ten,A,Purdue,W,41,13,11,18,82,2,48,326,2,4,13,6,55,0,1
2015-10-17,Minnesota,Big Ten,H,Nebraska,L,25,48,26,40,301,1,26,65,2,15,3,6,55,1,2
2015-10-31,Minnesota,Big Ten,H,Michigan,L,26,29,16,33,317,1,35,144,1,13,5,7,53,0,0
2015-11-07,Minnesota,Big Ten,A,Ohio State,L,14,28,27,45,281,2,26,33,0,12,0,3,25,0,1
2015-11-14,Minnesota,Big Ten,A,Iowa,L,35,40,20,28,301,2,29,133,3,14,8,12,87,0,0
2015-11-21,Minnesota,Big Ten,H,Illinois,W,32,23,15,26,88,1,32,255,3,5,9,5,30,1,0
2015-11-28,Minnesota,Big Ten,H,Wisconsin,L,21,31,16,37,223,1,18,53,1,6,3,4,35,2,3
2015-12-28,Minnesota,Big Ten,N,Central Michigan,W,21,14,24,30,223,1,39,158,1,13,7,1,5,0,1
2015-09-05,Georgia Southern,Sun Belt,A,West Virginia,L,0,44,2,13,29,0,57,195,0,2,11,1,15,1,4
2015-09-12,Georgia Southern,Sun Belt,H,Western Michigan,W,43,17,1,4,7,0,52,413,5,1,12,4,35,0,0
2015-09-26,Georgia Southern,Sun Belt,A,Idaho,W,44,20,7,16,127,0,52,441,5,6,17,4,38,1,1
2015-10-03,Georgia Southern,Sun Belt,A,Louisiana-Monroe,W,51,31,3,10,48,0,67,455,6,3,21,12,109,0,1
2015-10-17,Georgia Southern,Sun Belt,H,New Mexico State,W,56,26,4,8,85,1,59,507,7,2,21,7,86,1,0
2015-10-22,Georgia Southern,Sun Belt,A,Appalachian State,L,13,31,5,13,64,0,38,188,2,2,11,4,26,0,2
2015-10-29,Georgia Southern,Sun Belt,H,Texas State,W,37,13,3,6,31,0,67,503,4,2,19,2,30,3,0
2015-11-14,Georgia Southern,Sun Belt,A,Troy,W,45,10,4,7,85,1,66,325,4,3,19,7,70,1,0
2015-11-21,Georgia Southern,Sun Belt,A,Georgia,L,17,23,4,7,44,0,49,227,1,2,9,3,25,1,0
2015-11-28,Georgia Southern,Sun Belt,H,South Alabama,W,55,17,4,7,53,1,56,489,6,2,18,7,67,2,0
2015-12-05,Georgia Southern,Sun Belt,H,Georgia State,L,7,34,6,19,68,0,44,135,1,4,6,6,38,0,2
2015-12-23,Georgia Southern,Sun Belt,N,Bowling Green State,W,58,27,4,8,82,1,68,452,7,4,20,5,45,0,0
2015-09-12,Middle Tennessee State,CUSA,A,Alabama,L,10,37,23,43,189,1,31,86,0,11,3,8,67,3,1
2015-09-19,Middle Tennessee State,CUSA,H,Charlotte,W,73,14,24,29,379,5,49,316,4,12,12,3,36,2,0
2015-09-26,Middle Tennessee State,CUSA,A,Illinois,L,25,27,29,43,330,3,37,38,0,12,6,7,59,1,0
2015-10-03,Middle Tennessee State,CUSA,H,Vanderbilt,L,13,17,32,51,286,1,23,34,0,13,4,5,30,2,0
2015-10-10,Middle Tennessee State,CUSA,A,Western Kentucky,L,28,58,28,43,296,3,30,123,1,13,7,4,41,1,1
2015-10-17,Middle Tennessee State,CUSA,H,Florida International,W,42,34,17,26,261,0,43,200,6,10,12,8,87,1,1
2015-10-24,Middle Tennessee State,CUSA,A,Louisiana Tech,L,16,45,36,56,381,2,24,33,0,15,5,7,59,1,2
2015-11-07,Middle Tennessee State,CUSA,H,Marshall,W,27,24,21,35,353,3,51,201,0,15,10,7,66,2,1
2015-11-14,Middle Tennessee State,CUSA,A,Florida Atlantic,W,24,17,18,32,301,2,45,178,1,12,8,5,45,1,1
2015-11-21,Middle Tennessee State,CUSA,H,North Texas,W,41,7,30,41,329,3,39,165,2,14,14,1,5,1,1
2015-11-28,Middle Tennessee State,CUSA,A,UTSA,W,42,7,24,30,257,1,43,199,4,8,18,1,5,2,0
2015-12-24,Middle Tennessee State,CUSA,N,Western Michigan,L,31,45,26,39,327,3,26,115,1,11,7,5,40,1,1
2015-09-05,Northern Illinois,MAC,H,Nevada-Las Vegas,W,38,30,21,26,360,2,42,185,3,13,11,7,55,0,0
2015-09-19,Northern Illinois,MAC,A,Ohio State,L,13,20,14,31,80,0,43,110,1,4,6,5,31,0,2
2015-09-26,Northern Illinois,MAC,A,Boston College,L,14,17,11,25,81,0,31,72,1,4,4,7,45,1,1
2015-10-03,Northern Illinois,MAC,A,Central Michigan,L,19,29,12,30,105,0,59,211,2,6,11,8,69,3,1
2015-10-10,Northern Illinois,MAC,H,Ball State,W,59,41,29,32,363,2,59,273,6,18,16,5,86,1,0
2015-10-17,Northern Illinois,MAC,A,Miami (OH),W,45,12,17,26,203,1,37,311,5,9,12,2,32,2,0
2015-10-24,Northern Illinois,MAC,H,Eastern Michigan,W,49,21,24,38,267,4,59,324,3,11,20,8,70,0,0
2015-11-03,Northern Illinois,MAC,A,Toledo,W,32,27,16,25,277,2,54,124,1,8,9,6,55,1,1
2015-11-11,Northern Illinois,MAC,A,Buffalo,W,41,30,15,24,190,2,67,334,3,8,16,6,59,1,1
2015-11-18,Northern Illinois,MAC,H,Western Michigan,W,27,19,11,23,158,2,43,289,2,8,9,5,39,0,1
2015-11-24,Northern Illinois,MAC,H,Ohio,L,21,26,20,34,255,2,38,73,1,9,9,6,50,1,0
2015-12-04,Northern Illinois,MAC,N,Bowling Green State,L,14,34,12,28,152,1,38,107,0,6,9,6,49,2,3
2015-12-23,Northern Illinois,MAC,N,Boise State,L,7,55,7,21,38,0,30,-5,0,3,2,5,30,3,0
2015-09-07,Ohio State,Big Ten,A,Virginia Tech,W,42,24,10,19,212,3,37,360,3,8,11,6,58,2,1
2015-09-12,Ohio State,Big Ten,H,Hawaii,W,38,0,20,34,181,0,49,182,4,11,13,7,115,0,0
2015-09-19,Ohio State,Big Ten,H,Northern Illinois,W,20,13,16,29,136,1,37,162,0,6,8,6,39,2,3
2015-09-26,Ohio State,Big Ten,H,Western Michigan,W,38,12,20,36,288,2,34,223,2,13,11,12,86,0,2
2015-10-03,Ohio State,Big Ten,A,Indiana,W,34,27,18,27,245,1,34,272,3,8,5,8,109,2,1
2015-10-10,Ohio State,Big Ten,H,Maryland,W,49,28,23,30,317,2,47,182,5,15,13,6,45,0,0
2015-10-17,Ohio State,Big Ten,H,Penn State,W,38,10,13,19,114,2,50,315,3,7,18,5,70,0,0
2015-10-24,Ohio State,Big Ten,A,Rutgers,W,49,7,17,21,247,3,49,281,4,12,13,0,0,1,0
2015-11-07,Ohio State,Big Ten,H,Minnesota,W,28,14,12,22,187,1,44,189,2,9,9,5,45,1,0
2015-11-14,Ohio State,Big Ten,A,Illinois,W,28,3,17,25,157,1,50,283,3,8,14,7,40,1,1
2015-11-21,Ohio State,Big Ten,H,Michigan State,L,14,17,9,16,46,1,29,86,1,1,4,4,20,0,0
2015-11-28,Ohio State,Big Ten,A,Michigan,W,42,13,9,15,113,1,54,369,5,4,18,5,39,0,0
2016-01-01,Ohio State,Big Ten,N,Notre Dame,W,44,28,19,31,211,1,54,285,4,12,14,4,45,0,1
2015-09-03,Ohio,MAC,A,Idaho,W,45,28,20,25,284,3,38,205,2,10,11,10,92,1,0
2015-09-12,Ohio,MAC,H,Marshall,W,21,10,15,28,156,1,51,229,2,8,11,11,120,1,1
2015-09-26,Ohio,MAC,A,Minnesota,L,24,27,17,27,194,2,38,151,1,9,9,9,51,0,0
2015-10-03,Ohio,MAC,A,Akron,W,14,12,18,29,179,1,32,48,1,7,6,8,99,0,1
2015-10-10,Ohio,MAC,H,Miami (OH),W,34,3,25,40,278,1,37,150,2,15,8,5,61,0,1
2015-10-17,Ohio,MAC,H,Western Michigan,L,14,49,22,40,255,1,30,99,1,14,4,3,28,0,0
2015-10-24,Ohio,MAC,A,Buffalo,L,17,41,33,54,368,0,34,54,2,16,3,7,58,0,4
2015-11-04,Ohio,MAC,A,Bowling Green State,L,24,62,21,41,244,0,56,299,3,17,14,7,75,0,2
2015-11-10,Ohio,MAC,H,Kent State,W,27,0,8,14,114,1,57,333,0,3,17,7,80,0,0
2015-11-17,Ohio,MAC,H,Ball State,W,48,31,15,22,275,3,56,332,3,9,19,6,75,0,0
2015-11-24,Ohio,MAC,A,Northern Illinois,W,26,21,14,29,168,2,50,230,0,6,11,2,20,1,1
2015-12-19,Ohio,MAC,N,Appalachian State,L,29,31,15,29,165,0,36,107,1,8,5,7,85,1,2
2015-09-03,North Carolina,ACC,N,South Carolina,L,13,17,19,31,232,1,32,208,0,11,8,6,30,0,3
2015-09-19,North Carolina,ACC,H,Illinois,W,48,14,19,26,217,3,37,254,2,10,10,6,51,0,1
2015-10-03,North Carolina,ACC,A,Georgia Tech,W,38,31,15,26,182,1,31,231,4,8,11,6,42,0,0
2015-10-17,North Carolina,ACC,H,Wake Forest,W,50,14,18,26,326,3,33,212,4,11,10,6,44,0,2
2015-10-24,North Carolina,ACC,H,Virginia,W,26,13,21,26,226,0,38,196,3,12,11,13,135,1,1
2015-10-29,North Carolina,ACC,A,Pitt,W,26,19,14,23,270,2,35,174,0,8,8,3,15,0,0
2015-11-07,North Carolina,ACC,H,Duke,W,66,31,28,40,537,4,40,167,5,17,9,5,39,0,0
2015-11-14,North Carolina,ACC,H,Miami (FL),W,59,21,16,22,189,1,46,298,6,10,15,5,56,0,0
2015-11-21,North Carolina,ACC,A,Virginia Tech,W,30,27,13,26,205,1,47,240,3,9,12,9,60,3,0
2015-11-28,North Carolina,ACC,A,North Carolina State,W,45,34,20,31,179,2,41,374,4,9,14,3,30,2,1
2015-12-05,North Carolina,ACC,N,Clemson,L,37,45,12,35,240,3,32,142,2,10,7,6,44,1,1
2015-12-29,North Carolina,ACC,N,Baylor,L,38,49,22,36,243,3,36,244,2,15,10,5,34,1,1
2015-09-12,Miami (OH),MAC,A,Wisconsin,L,0,58,13,34,160,0,24,-3,0,8,0,7,72,1,3
2015-09-19,Miami (OH),MAC,H,Cincinnati,L,33,37,14,34,228,4,41,220,0,7,9,6,50,0,1
2015-09-26,Miami (OH),MAC,A,Western Kentucky,L,14,56,15,28,168,2,40,123,0,9,5,6,36,1,3
2015-10-03,Miami (OH),MAC,A,Kent State,L,14,20,21,51,325,1,36,91,1,13,8,10,83,0,4
2015-10-10,Miami (OH),MAC,A,Ohio,L,3,34,9,25,166,0,24,87,0,7,3,6,47,0,4
2015-10-17,Miami (OH),MAC,H,Northern Illinois,L,12,45,16,33,156,1,41,153,0,6,9,9,75,1,1
2015-10-24,Miami (OH),MAC,A,Western Michigan,L,13,35,14,27,218,0,27,58,1,9,3,8,64,2,0
2015-10-29,Miami (OH),MAC,H,Buffalo,L,24,29,13,36,224,2,31,124,0,10,6,6,53,1,0
2015-11-07,Miami (OH),MAC,H,Eastern Michigan,W,28,13,13,18,150,2,47,291,2,7,12,4,30,1,1
2015-11-14,Miami (OH),MAC,H,Akron,L,28,37,20,42,316,3,31,68,0,12,4,10,70,2,2
2015-11-21,Miami (OH),MAC,A,Massachusetts,W,20,13,12,23,160,1,46,139,1,10,7,4,30,1,0
2015-09-03,UTSA,CUSA,A,Arizona,L,32,42,25,45,332,2,50,193,2,16,10,10,114,1,1
2015-09-12,UTSA,CUSA,H,Kansas State,L,3,30,23,37,192,0,25,37,0,9,3,12,92,0,0
2015-09-19,UTSA,CUSA,A,Oklahoma State,L,14,69,16,30,170,1,51,176,1,8,12,7,77,5,2
2015-09-26,UTSA,CUSA,H,Colorado State,L,31,33,9,18,153,1,34,279,3,6,11,8,47,0,1
2015-10-03,UTSA,CUSA,A,UTEP,W,25,6,19,32,198,0,48,137,1,10,10,6,58,1,0
2015-10-10,UTSA,CUSA,H,Louisiana Tech,L,31,34,18,27,227,4,39,73,0,11,4,6,32,0,2
2015-10-17,UTSA,CUSA,A,Southern Mississippi,L,10,32,6,22,66,1,41,139,0,4,7,7,78,2,0
2015-10-31,UTSA,CUSA,A,North Texas,L,23,30,27,41,245,1,50,230,2,12,15,7,72,1,0
2015-11-07,UTSA,CUSA,H,Old Dominion,L,31,36,26,38,283,2,38,141,2,17,7,3,34,1,0
2015-11-14,UTSA,CUSA,A,Charlotte,W,30,27,18,33,133,2,47,218,2,5,13,6,80,0,3
2015-11-21,UTSA,CUSA,H,Rice,W,34,24,9,13,189,2,45,242,3,8,9,7,50,0,0
2015-11-28,UTSA,CUSA,H,Middle Tennessee State,L,7,42,14,23,140,1,43,152,0,8,10,5,59,1,2
2015-09-03,Utah,Pac-12,H,Michigan,W,24,17,24,33,208,0,37,129,2,10,9,6,55,0,1
2015-09-11,Utah,Pac-12,H,Utah State,W,24,14,17,22,132,0,44,195,3,8,10,5,43,0,0
2015-09-19,Utah,Pac-12,A,Fresno State,W,45,24,19,26,159,1,48,221,2,9,12,1,10,2,1
2015-09-26,Utah,Pac-12,A,Oregon,W,62,20,20,32,257,5,42,273,2,12,11,6,54,0,0
2015-10-10,Utah,Pac-12,H,California,W,30,24,16,26,170,1,51,265,2,6,14,5,48,1,2
2015-10-17,Utah,Pac-12,H,Arizona State,W,34,18,26,36,297,2,31,72,2,11,4,4,19,0,0
2015-10-24,Utah,Pac-12,A,USC,L,24,42,24,36,254,2,28,99,1,9,8,4,34,0,4
2015-10-31,Utah,Pac-12,H,Oregon State,W,27,12,14,17,198,1,44,174,2,9,10,5,45,0,0
2015-11-07,Utah,Pac-12,A,Washington,W,34,23,12,25,155,0,45,191,3,6,12,6,60,2,1
2015-11-14,Utah,Pac-12,A,Arizona,L,30,37,20,31,219,2,55,223,1,7,15,10,112,1,1
2015-11-21,Utah,Pac-12,H,UCLA,L,9,17,13,26,110,0,49,197,0,5,14,4,45,2,0
2015-11-28,Utah,Pac-12,H,Colorado,W,20,14,10,26,108,1,50,216,1,7,9,9,92,2,1
2015-12-19,Utah,Pac-12,N,Brigham Young,W,35,28,9,16,71,0,47,126,3,3,8,7,76,0,0
2015-09-03,Arizona,Pac-12,H,UTSA,W,42,32,22,36,229,4,38,163,0,12,8,8,76,1,0
2015-09-12,Arizona,Pac-12,A,Nevada,W,44,20,25,34,269,2,43,301,4,10,10,3,30,1,0
2015-09-26,Arizona,Pac-12,H,UCLA,L,30,56,10,28,115,2,59,353,2,5,23,5,40,2,1
2015-10-03,Arizona,Pac-12,A,Stanford,L,17,55,17,33,196,1,34,118,1,9,7,7,55,0,0
2015-10-10,Arizona,Pac-12,H,Oregon State,W,44,7,17,30,276,0,58,368,5,10,15,7,56,0,0
2015-10-17,Arizona,Pac-12,A,Colorado,W,38,31,25,40,325,2,44,291,3,14,12,3,25,2,0
2015-10-24,Arizona,Pac-12,H,Washington State,L,42,45,24,37,307,2,32,176,3,13,8,5,40,1,0
2015-10-31,Arizona,Pac-12,A,Washington,L,3,49,25,42,203,0,44,127,0,9,10,4,22,1,3
2015-11-07,Arizona,Pac-12,A,USC,L,30,38,31,47,352,3,32,60,0,16,5,9,80,0,1
2015-11-14,Arizona,Pac-12,H,Utah,W,37,30,18,32,302,3,34,158,1,11,9,8,71,0,2
2015-11-21,Arizona,Pac-12,A,Arizona State,L,37,52,20,43,340,2,34,109,1,13,5,7,58,1,2
2015-12-19,Arizona,Pac-12,N,New Mexico,W,45,37,13,24,329,2,32,174,4,10,7,4,30,1,1
2015-09-03,Western Kentucky,CUSA,A,Vanderbilt,W,14,12,19,30,209,1,23,37,1,7,4,9,70,0,0
2015-09-10,Western Kentucky,CUSA,H,Louisiana Tech,W,41,38,28,38,441,1,33,149,2,18,6,10,109,1,0
2015-09-19,Western Kentucky,CUSA,A,Indiana,L,35,38,35,46,484,3,26,84,2,21,5,6,65,0,2
2015-09-26,Western Kentucky,CUSA,H,Miami (OH),W,56,14,34,42,464,6,32,105,2,20,6,6,50,0,0
2015-10-03,Western Kentucky,CUSA,A,Rice,W,49,10,29,39,424,4,32,80,3,16,4,3,20,0,0
2015-10-10,Western Kentucky,CUSA,H,Middle Tennessee State,W,58,28,29,37,428,6,40,165,1,14,8,3,35,1,1
2015-10-15,Western Kentucky,CUSA,A,North Texas,W,55,28,31,43,400,4,40,283,3,17,17,7,55,0,1
2015-10-24,Western Kentucky,CUSA,A,LSU,L,20,48,37,61,325,3,23,103,0,16,7,7,62,1,1
2015-10-31,Western Kentucky,CUSA,A,Old Dominion,W,55,30,22,29,284,3,31,239,4,12,9,1,5,0,0
2015-11-07,Western Kentucky,CUSA,H,Florida Atlantic,W,35,19,25,30,287,5,34,229,0,10,14,7,85,0,1
2015-11-21,Western Kentucky,CUSA,A,Florida International,W,63,7,16,21,224,3,37,253,5,8,14,5,70,3,0
2015-11-27,Western Kentucky,CUSA,H,Marshall,W,49,28,27,40,370,5,43,176,1,18,10,8,102,2,0
2015-12-05,Western Kentucky,CUSA,H,Southern Mississippi,W,45,28,34,52,410,3,36,111,3,16,7,2,15,0,1
2015-12-21,Western Kentucky,CUSA,N,South Florida,W,45,35,32,46,461,3,33,151,3,17,9,9,66,0,2
2015-09-03,Vanderbilt,SEC,H,Western Kentucky,L,12,14,18,34,217,1,42,176,0,9,9,5,48,1,2
2015-09-12,Vanderbilt,SEC,H,Georgia,L,14,31,24,50,295,1,39,105,0,12,6,4,20,0,3
2015-09-26,Vanderbilt,SEC,A,Ole Miss,L,16,27,23,42,194,1,43,128,0,9,8,8,43,0,0
2015-10-03,Vanderbilt,SEC,A,Middle Tennessee State,W,17,13,18,31,177,0,41,237,2,10,8,6,40,1,2
2015-10-17,Vanderbilt,SEC,A,South Carolina,L,10,19,21,42,177,1,35,155,0,9,10,6,53,2,3
2015-10-24,Vanderbilt,SEC,H,Missouri,W,10,3,17,28,136,0,49,168,1,8,9,5,59,1,0
2015-10-31,Vanderbilt,SEC,A,Houston,L,0,34,5,20,44,0,42,141,0,2,10,6,39,1,3
2015-11-07,Vanderbilt,SEC,A,Florida,L,7,9,3,14,30,0,48,145,1,0,8,7,45,0,0
2015-11-14,Vanderbilt,SEC,H,Kentucky,W,21,17,13,26,166,2,42,135,0,7,6,3,25,2,0
2015-11-21,Vanderbilt,SEC,H,Texas A&M,L,0,25,5,16,23,0,44,125,0,0,8,7,68,0,1
2015-11-28,Vanderbilt,SEC,A,Tennessee,L,28,53,15,34,209,3,36,202,1,11,8,9,84,0,1
2015-09-05,Kentucky,SEC,H,Louisiana,W,40,33,16,34,257,3,26,178,2,8,7,4,54,0,1
2015-09-12,Kentucky,SEC,A,South Carolina,W,26,22,21,29,192,0,38,207,3,7,12,7,74,0,1
2015-09-19,Kentucky,SEC,H,Florida,L,9,14,8,24,126,0,41,115,0,5,8,5,37,0,2
2015-09-26,Kentucky,SEC,H,Missouri,W,21,13,22,27,249,2,38,120,1,8,9,8,91,0,0
2015-10-15,Kentucky,SEC,H,Auburn,L,27,30,27,44,359,0,33,138,3,17,6,5,37,0,1
2015-10-24,Kentucky,SEC,A,Mississippi State,L,16,42,30,52,260,0,33,163,1,14,12,3,30,0,3
2015-10-31,Kentucky,SEC,H,Tennessee,L,21,52,16,33,184,1,32,165,1,8,7,9,93,1,1
2015-11-07,Kentucky,SEC,A,Georgia,L,3,27,9,23,101,0,24,79,0,4,4,7,58,1,2
2015-11-14,Kentucky,SEC,A,Vanderbilt,L,17,21,15,34,127,1,37,225,1,3,9,4,31,1,2
2015-11-21,Kentucky,SEC,H,Charlotte,W,58,10,16,29,129,0,44,415,6,7,15,2,30,1,0
2015-11-28,Kentucky,SEC,H,Louisville,L,24,38,9,26,199,0,37,92,2,6,6,9,95,1,1
2015-09-05,Florida,SEC,H,New Mexico State,W,61,13,30,37,382,4,42,224,4,18,10,1,10,1,0
2015-09-12,Florida,SEC,H,East Carolina,W,31,24,15,25,205,2,38,168,1,8,8,12,105,1,1
2015-09-19,Florida,SEC,A,Kentucky,W,14,9,13,22,125,0,37,120,2,7,8,10,61,0,1
2015-09-26,Florida,SEC,H,Tennessee,W,28,27,23,43,283,2,28,109,2,13,4,4,25,0,1
2015-10-03,Florida,SEC,H,Ole Miss,W,38,10,24,29,271,4,34,84,1,13,4,6,51,0,0
2015-10-10,Florida,SEC,A,Missouri,W,21,3,20,33,208,0,44,129,2,13,7,4,30,0,0
2015-10-17,Florida,SEC,A,LSU,L,28,35,17,32,271,2,31,55,1,10,5,6,45,0,0
2015-10-31,Florida,SEC,N,Georgia,W,27,3,8,19,155,1,48,258,2,4,11,8,74,1,0
2015-11-07,Florida,SEC,H,Vanderbilt,W,9,7,13,26,165,0,34,93,1,7,5,8,61,3,1
