Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2012-09-01,Boston College,ACC,H,Miami (FL),L,32,41,32,51,441,2,34,96,1,18,7,3,30,2,1
2012-09-15,Boston College,ACC,A,Northwestern,L,13,22,24,44,291,1,21,25,0,17,2,4,48,1,0
2012-09-29,Boston College,ACC,H,Clemson,L,31,45,26,44,369,3,28,51,1,13,3,5,40,0,2
2012-10-06,Boston College,ACC,A,Army,L,31,34,16,29,234,1,28,186,3,9,8,3,19,1,0
2012-10-13,Boston College,ACC,A,Florida State,L,7,51,16,33,129,1,32,96,0,6,7,4,29,0,1
2012-10-20,Boston College,ACC,A,Georgia Tech,L,17,37,19,31,264,2,16,32,0,13,2,3,27,1,1
2012-10-27,Boston College,ACC,H,Maryland,W,20,17,21,39,287,2,27,8,0,14,2,3,35,2,0
2012-11-03,Boston College,ACC,A,Wake Forest,L,14,28,30,51,369,2,21,12,0,19,1,4,26,1,3
2012-11-10,Boston College,ACC,H,Notre Dame,L,6,21,27,43,247,0,23,53,0,13,5,6,40,1,1
2012-11-17,Boston College,ACC,H,Virginia Tech,L,23,30,13,30,129,1,45,167,1,8,10,4,40,0,1
2012-11-24,Boston College,ACC,A,North Carolina State,L,10,27,16,45,123,0,29,199,1,6,11,4,23,0,3
2012-09-08,Ole Miss,SEC,H,UTEP,W,28,10,18,25,208,3,44,330,1,5,19,3,30,3,0
2012-09-15,Ole Miss,SEC,H,Texas,L,31,66,17,30,229,1,34,170,2,6,11,5,55,0,3
2012-09-22,Ole Miss,SEC,H,Tulane,W,39,0,12,23,146,1,53,304,4,6,18,5,60,3,0
2012-09-29,Ole Miss,SEC,A,Alabama,L,14,33,19,33,138,0,35,80,2,7,8,2,15,0,3
2012-10-06,Ole Miss,SEC,H,Texas A&M,L,27,30,20,35,305,1,44,159,2,13,9,10,71,0,2
2012-10-13,Ole Miss,SEC,H,Auburn,W,41,20,18,23,251,2,42,200,2,11,10,3,15,0,0
2012-10-27,Ole Miss,SEC,A,Arkansas,W,30,27,29,37,278,1,37,77,2,13,8,5,33,1,1
2012-11-03,Ole Miss,SEC,A,Georgia,L,10,37,17,28,188,1,29,46,0,8,3,1,15,2,1
2012-11-10,Ole Miss,SEC,H,Vanderbilt,L,26,27,31,50,403,1,40,55,1,18,5,7,33,0,0
2012-11-17,Ole Miss,SEC,A,LSU,L,35,41,16,37,316,2,41,147,3,11,8,6,34,1,3
2012-11-24,Ole Miss,SEC,H,Mississippi State,W,41,24,15,22,294,5,56,233,0,10,14,4,35,1,2
2013-01-05,Ole Miss,SEC,N,Pitt,W,38,17,24,37,163,3,49,224,2,10,11,8,66,0,2
2012-09-01,Duke,ACC,H,Florida International,W,46,26,23,34,301,3,30,119,2,9,6,9,73,1,1
2012-09-08,Duke,ACC,A,Stanford,L,13,50,42,63,358,0,23,27,1,15,2,4,41,1,3
2012-09-22,Duke,ACC,H,Memphis,W,38,14,27,40,323,4,44,177,1,14,10,3,21,3,1
2012-09-29,Duke,ACC,A,Wake Forest,W,34,27,30,40,258,0,36,123,4,12,8,7,60,0,1
2012-10-06,Duke,ACC,H,Virginia,W,42,17,19,32,212,4,36,182,2,8,9,4,30,0,0
2012-10-13,Duke,ACC,A,Virginia Tech,L,20,41,25,42,307,1,29,22,0,15,2,8,50,2,2
2012-10-20,Duke,ACC,H,North Carolina,W,33,30,23,36,276,1,53,234,2,16,11,8,79,0,1
2012-10-27,Duke,ACC,A,Florida State,L,7,48,16,37,129,0,33,103,1,7,4,10,95,0,0
2012-11-03,Duke,ACC,H,Clemson,L,20,56,24,44,257,2,33,85,0,11,7,6,60,0,0
2012-11-17,Duke,ACC,A,Georgia Tech,L,24,42,24,36,198,2,22,77,1,11,4,5,35,0,1
2012-11-24,Duke,ACC,H,Miami (FL),L,45,52,36,62,432,4,32,151,2,17,7,5,35,0,0
2012-12-27,Duke,ACC,N,Cincinnati,L,34,48,38,50,360,2,39,200,1,20,14,5,48,2,2
2012-09-08,Kent State,MAC,A,Kentucky,L,14,47,28,43,227,0,37,182,2,12,9,5,35,1,0
2012-09-19,Kent State,MAC,A,Buffalo,W,23,7,13,28,165,0,53,239,2,7,11,10,100,0,1
2012-09-29,Kent State,MAC,H,Ball State,W,45,43,16,32,295,3,36,166,2,12,7,9,101,0,1
2012-10-06,Kent State,MAC,A,Eastern Michigan,W,41,14,14,24,146,1,57,321,3,9,12,7,50,0,1
2012-10-13,Kent State,MAC,A,Army,W,31,17,7,12,84,2,36,283,2,3,9,4,40,0,0
2012-10-20,Kent State,MAC,H,Western Michigan,W,41,24,18,33,203,1,31,181,3,8,9,5,38,1,1
2012-10-27,Kent State,MAC,A,Rutgers,W,35,23,15,22,131,2,50,224,2,5,14,5,40,2,0
2012-11-03,Kent State,MAC,H,Akron,W,35,24,14,19,103,0,40,261,5,5,13,4,30,0,0
2012-11-10,Kent State,MAC,A,Miami (OH),W,48,32,10,16,147,1,48,399,5,7,17,6,63,0,2
2012-11-17,Kent State,MAC,A,Bowling Green State,W,31,24,9,17,91,1,42,334,3,4,10,4,18,2,1
2012-11-23,Kent State,MAC,H,Ohio,W,28,6,9,20,170,1,38,207,1,6,9,1,10,1,1
2012-11-30,Kent State,MAC,N,Northern Illinois,L,37,44,15,37,190,1,42,70,2,10,5,0,0,0,2
2013-01-06,Kent State,MAC,N,Arkansas State,L,13,17,17,33,157,0,36,193,1,9,8,7,68,0,1
2012-09-01,Navy,Ind,N,Notre Dame,L,10,50,14,20,192,1,40,149,0,7,11,2,15,3,1
2012-09-15,Navy,Ind,A,Penn State,L,7,34,13,23,126,0,60,245,1,5,16,7,41,3,1
2012-09-29,Navy,Ind,H,San Jose State,L,0,12,7,13,74,0,38,70,0,2,7,0,0,1,1
2012-10-06,Navy,Ind,A,Air Force,W,28,21,6,6,74,0,54,285,3,3,16,5,40,0,0
2012-10-12,Navy,Ind,A,Central Michigan,W,31,13,6,11,134,3,62,238,1,5,17,2,15,0,0
2012-10-20,Navy,Ind,H,Indiana,W,31,30,8,13,96,1,57,257,2,7,16,2,10,0,0
2012-10-27,Navy,Ind,A,East Carolina,W,56,28,3,5,51,2,69,512,6,3,28,3,40,0,1
2012-11-03,Navy,Ind,H,Florida Atlantic,W,24,17,8,15,147,2,51,246,1,7,12,3,25,1,0
2012-11-10,Navy,Ind,A,Troy,L,31,41,8,15,159,0,54,328,4,5,15,3,28,2,0
2012-11-17,Navy,Ind,H,Texas State,W,21,10,3,8,35,0,62,407,3,1,25,3,25,1,0
2012-12-08,Navy,Ind,N,Army,W,17,13,10,17,130,0,47,167,2,7,11,5,44,1,0
2012-12-29,Navy,Ind,N,Arizona State,L,28,62,6,12,37,2,55,313,1,1,16,6,43,0,1
2012-09-08,Fresno State,MWC,A,Oregon,L,25,42,29,47,234,1,34,131,1,12,8,4,30,0,0
2012-09-15,Fresno State,MWC,H,Colorado,W,69,14,20,29,377,5,38,288,3,13,8,8,63,1,1
2012-09-22,Fresno State,MWC,A,Tulsa,L,26,27,26,44,231,1,37,133,1,11,5,7,88,2,0
2012-09-29,Fresno State,MWC,H,San Diego State,W,52,40,42,55,536,5,31,110,2,21,8,8,55,2,2
2012-10-06,Fresno State,MWC,A,Colorado State,W,28,7,25,42,217,4,43,191,0,8,14,10,112,0,0
2012-10-13,Fresno State,MWC,A,Boise State,L,10,20,29,43,266,1,30,56,0,11,6,9,85,1,1
2012-10-20,Fresno State,MWC,H,Wyoming,W,42,14,32,48,268,3,32,126,1,14,11,7,75,2,0
2012-10-27,Fresno State,MWC,A,New Mexico,W,49,32,31,44,416,4,34,184,3,15,10,9,53,0,1
2012-11-03,Fresno State,MWC,H,Hawaii,W,45,10,18,33,329,4,44,151,2,10,5,8,85,0,1
2012-11-10,Fresno State,MWC,A,Nevada,W,52,36,17,35,220,2,44,280,2,10,14,5,38,1,0
2012-11-24,Fresno State,MWC,H,Air Force,W,48,15,30,34,479,5,43,124,1,19,6,3,20,1,0
2012-12-24,Fresno State,MWC,N,SMU,L,10,43,33,55,362,1,22,-16,0,18,3,3,15,2,2
2012-09-08,Texas Tech,Big 12,A,Texas State,W,58,10,33,44,405,5,23,186,1,19,9,7,90,1,0
2012-09-15,Texas Tech,Big 12,H,New Mexico,W,49,14,33,45,377,6,45,325,1,20,16,8,90,1,0
2012-09-29,Texas Tech,Big 12,A,Iowa State,W,24,13,31,47,332,3,30,63,0,11,8,11,80,0,2
2012-10-06,Texas Tech,Big 12,H,Oklahoma,L,20,41,26,41,271,0,32,89,2,12,7,4,33,0,3
2012-10-13,Texas Tech,Big 12,H,West Virginia,W,49,14,33,43,508,6,29,168,1,18,12,5,41,1,1
2012-10-20,Texas Tech,Big 12,A,Texas Christian,W,56,53,30,42,318,7,27,71,1,14,5,9,90,0,0
2012-10-27,Texas Tech,Big 12,A,Kansas State,L,24,55,35,50,331,2,27,111,1,18,7,6,80,2,1
2012-11-03,Texas Tech,Big 12,H,Texas,L,22,31,26,44,329,1,28,112,1,16,7,9,85,0,0
2012-11-10,Texas Tech,Big 12,H,Kansas,W,41,34,47,61,508,4,22,63,1,23,6,7,74,0,1
2012-11-17,Texas Tech,Big 12,A,Oklahoma State,L,21,59,29,42,284,2,34,99,1,11,9,8,70,1,2
2012-11-24,Texas Tech,Big 12,N,Baylor,L,45,52,30,41,359,3,32,208,2,15,9,7,68,1,3
2012-12-28,Texas Tech,Big 12,N,Minnesota,W,34,31,32,47,284,2,24,145,1,11,9,13,135,0,2
2012-09-01,Tulane,CUSA,H,Rutgers,L,12,24,34,48,254,1,16,8,0,13,2,11,120,0,1
2012-09-08,Tulane,CUSA,A,Tulsa,L,10,45,15,29,170,1,29,7,0,6,3,3,20,0,0
2012-09-22,Tulane,CUSA,A,Ole Miss,L,0,39,22,41,145,0,29,14,0,7,3,5,30,1,3
2012-09-29,Tulane,CUSA,H,Louisiana-Monroe,L,10,63,21,45,160,1,21,-9,0,9,2,6,62,1,3
2012-10-06,Tulane,CUSA,A,Louisiana,L,13,41,14,39,173,1,22,53,0,6,4,6,47,1,2
2012-10-13,Tulane,CUSA,H,SMU,W,27,26,17,32,302,3,16,40,0,11,2,6,67,1,0
2012-10-20,Tulane,CUSA,A,UTEP,L,20,24,28,44,363,2,24,77,0,16,7,4,25,1,0
2012-10-27,Tulane,CUSA,H,UAB,W,55,45,34,42,466,5,37,153,2,17,7,10,71,2,1
2012-11-03,Tulane,CUSA,H,Rice,L,47,49,28,49,476,4,14,0,1,16,2,4,25,3,2
2012-11-10,Tulane,CUSA,A,Memphis,L,23,37,25,44,211,1,29,80,0,12,6,10,97,1,4
2012-11-17,Tulane,CUSA,H,East Carolina,L,23,28,36,57,293,2,22,9,0,17,1,5,36,0,0
2012-11-24,Tulane,CUSA,A,Houston,L,17,40,36,66,346,2,21,43,0,13,5,6,47,2,4
2012-09-01,Houston,CUSA,H,Texas State,L,13,30,17,44,211,1,23,115,0,9,6,3,25,1,1
2012-09-08,Houston,CUSA,H,Louisiana Tech,L,49,56,53,77,580,4,38,113,2,28,7,14,129,2,0
2012-09-15,Houston,CUSA,A,UCLA,L,6,37,28,60,249,0,19,139,1,9,4,8,64,1,5
2012-09-29,Houston,CUSA,N,Rice,W,35,14,26,43,361,2,44,247,3,17,12,8,69,2,1
2012-10-06,Houston,CUSA,H,North Texas,W,44,21,31,42,321,2,37,302,3,16,15,4,30,0,0
2012-10-13,Houston,CUSA,H,UAB,W,39,17,34,46,380,1,49,186,2,20,10,3,45,1,0
2012-10-18,Houston,CUSA,A,SMU,L,42,72,34,65,445,3,33,115,2,22,6,9,73,3,6
2012-10-27,Houston,CUSA,H,UTEP,W,45,35,16,30,174,2,36,165,3,8,9,3,40,2,0
2012-11-03,Houston,CUSA,A,East Carolina,L,28,48,22,51,341,4,11,28,0,11,2,1,15,1,1
2012-11-10,Houston,CUSA,H,Tulsa,L,7,41,18,40,184,1,32,78,0,9,6,8,48,1,3
2012-11-17,Houston,CUSA,A,Marshall,L,41,44,32,46,325,5,32,105,0,14,6,5,30,1,0
2012-11-24,Houston,CUSA,H,Tulane,W,40,17,26,47,370,2,39,221,2,13,8,8,75,0,3
