Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2018-12-21,Alabama State,SWAC,Lewis Jackson,N,Liberty,A-Sun,Ritchie McKay,L,55,73,18,45,9,19,10,21,5,19,10,7,0,17,20,21,35,9,17,22,25,2,28,12,6,4,16,19
2018-12-22,Alabama State,SWAC,Lewis Jackson,N,Campbell,Big South,Kevin McGeehan,L,69,70,26,48,9,25,8,13,9,33,8,2,2,16,11,28,61,12,37,2,7,10,23,15,9,1,7,12
2019-01-05,Alabama State,SWAC,Lewis Jackson,H,Grambling,SWAC,Donte Jackson,W,74,53,27,63,11,25,9,16,13,47,13,4,5,15,18,18,56,5,17,12,19,5,30,7,6,4,15,15
2019-01-07,Alabama State,SWAC,Lewis Jackson,H,Jackson State,SWAC,Wayne Brent,W,59,57,16,39,6,20,21,33,3,29,10,9,3,15,18,19,50,8,22,11,18,8,34,12,4,1,19,26
2019-01-12,Alabama State,SWAC,Lewis Jackson,A,Arkansas-Pine Bluff,SWAC,George Ivory,L,71,82,23,52,8,17,17,28,7,24,10,6,3,12,25,27,47,7,12,21,34,8,36,13,7,3,17,21
2019-01-14,Alabama State,SWAC,Lewis Jackson,A,Mississippi Valley State,SWAC,Andre Payne,W,81,79,27,74,9,26,18,25,14,37,8,5,4,11,23,26,65,6,19,21,25,12,38,18,6,5,11,21
2019-01-19,Alabama State,SWAC,Lewis Jackson,N,Alabama A&M,SWAC,Dylan Howard,W,72,54,29,60,4,21,10,15,13,35,11,12,5,13,12,22,50,6,17,4,9,7,25,8,7,0,20,16
2019-01-26,Alabama State,SWAC,Lewis Jackson,H,Alcorn State,SWAC,Montez Robinson,W,74,59,28,57,7,22,11,16,8,30,12,11,4,13,17,19,56,5,22,16,17,10,28,8,7,3,16,16
2019-01-28,Alabama State,SWAC,Lewis Jackson,H,Southern,SWAC,Sean Woods,W,69,65,21,46,4,12,23,40,9,34,7,6,5,21,20,25,60,5,14,10,17,13,31,11,11,0,21,29
2019-02-02,Alabama State,SWAC,Lewis Jackson,A,Texas Southern,SWAC,Johnny Jones,L,59,83,24,68,7,24,4,11,14,28,15,8,2,11,15,34,70,4,16,11,14,20,47,21,5,5,14,15
2019-02-04,Alabama State,SWAC,Lewis Jackson,A,Prairie View,SWAC,Byron Smith,L,67,69,22,61,4,22,19,26,19,40,7,2,2,16,20,24,57,7,25,14,21,12,32,16,6,1,13,22
2019-02-09,Alabama State,SWAC,Lewis Jackson,H,Arkansas-Pine Bluff,SWAC,George Ivory,L,69,75,22,57,4,18,21,30,16,36,7,8,2,15,20,24,42,6,11,21,31,3,25,8,8,4,18,22
2019-02-11,Alabama State,SWAC,Lewis Jackson,H,Mississippi Valley State,SWAC,Andre Payne,W,82,59,28,65,9,26,17,20,10,37,9,9,10,9,16,21,66,4,14,13,19,19,43,5,3,2,16,20
2019-02-16,Alabama State,SWAC,Lewis Jackson,H,Alabama A&M,SWAC,Dylan Howard,W,68,62,20,51,11,20,17,24,8,32,13,9,4,11,11,25,58,7,18,5,9,7,32,12,6,4,11,20
2019-02-23,Alabama State,SWAC,Lewis Jackson,A,Alcorn State,SWAC,Montez Robinson,L,69,74,21,61,9,30,18,24,10,32,13,5,0,10,19,29,60,4,20,12,21,12,38,17,8,5,16,23
2019-02-25,Alabama State,SWAC,Lewis Jackson,A,Southern,SWAC,Sean Woods,W,60,57,20,48,4,18,16,20,8,26,7,7,1,17,17,19,49,5,19,14,16,10,31,16,7,1,17,19
2019-03-02,Alabama State,SWAC,Lewis Jackson,H,Texas Southern,SWAC,Johnny Jones,L,68,78,24,63,9,27,11,17,9,22,11,7,3,13,18,28,53,6,22,16,27,10,38,14,8,4,20,16
2019-03-04,Alabama State,SWAC,Lewis Jackson,H,Prairie View,SWAC,Byron Smith,L,69,96,19,49,7,25,24,33,8,26,10,2,4,17,26,33,55,9,23,21,29,6,25,14,5,1,8,28
2019-03-07,Alabama State,SWAC,Lewis Jackson,A,Grambling,SWAC,Donte Jackson,L,66,93,22,58,4,24,18,21,7,20,6,6,1,12,11,35,52,11,18,12,13,5,30,11,9,3,14,19
2019-03-09,Alabama State,SWAC,Lewis Jackson,A,Jackson State,SWAC,Wayne Brent,L,70,82,22,55,4,14,22,32,6,26,9,7,3,8,22,26,55,4,11,26,30,9,36,17,5,5,11,26
2019-03-12,Alabama State,SWAC,Lewis Jackson,A,Jackson State,SWAC,Wayne Brent,W,58,49,20,48,6,15,12,21,11,35,8,6,3,15,17,15,47,4,15,15,24,8,25,10,11,6,11,18
2019-03-15,Alabama State,SWAC,Lewis Jackson,N,Texas Southern,SWAC,Johnny Jones,L,66,80,24,63,6,24,12,25,13,34,13,8,1,15,22,30,57,3,12,17,26,8,40,14,7,3,14,20
2018-11-06,UMass,A-10,Matt McCall,H,UMass-Lowell,AEC,Pat Duquette,W,83,75,31,61,6,20,15,27,9,39,17,2,4,15,17,28,70,6,23,13,16,9,30,20,8,1,12,26
2018-11-09,UMass,A-10,Matt McCall,H,New Hampshire,AEC,Bill Herrion,W,104,75,34,51,10,19,26,32,3,28,24,5,4,14,21,26,64,10,24,13,21,10,25,17,2,0,12,24
2018-11-13,UMass,A-10,Matt McCall,H,Harvard,Ivy,Tommy Amaker,L,71,74,26,59,7,20,12,15,7,28,14,5,3,9,16,28,58,8,23,10,12,7,32,21,3,6,10,17
2018-11-16,UMass,A-10,Matt McCall,H,Howard,MEAC,Kevin Nickelberry,L,63,68,22,62,6,28,13,23,6,30,16,6,2,8,19,23,60,6,19,16,22,12,43,12,3,4,16,24
2018-11-19,UMass,A-10,Matt McCall,H,Arkansas-Pine Bluff,SWAC,George Ivory,W,92,60,34,63,10,22,14,20,9,39,22,10,3,12,23,21,54,3,12,15,20,5,24,11,5,2,17,19
2018-11-22,UMass,A-10,Matt McCall,N,Southern Illinois,MVC,Barry Hinson,W,84,62,31,66,15,36,7,9,15,38,19,5,5,15,18,23,55,4,17,12,20,9,26,12,5,2,17,18
2018-11-23,UMass,A-10,Matt McCall,N,Nevada,MWC,Eric Musselman,L,87,110,26,62,15,36,20,25,13,29,12,2,3,8,23,40,65,11,21,19,26,12,35,17,4,2,7,19
2018-11-28,UMass,A-10,Matt McCall,H,Quinnipiac,MAAC,Baker Dunleavy,W,69,62,25,56,9,25,10,14,6,38,13,6,3,19,21,18,60,10,37,16,24,12,33,13,7,1,15,16
2018-12-04,UMass,A-10,Matt McCall,H,Holy Cross,Patriot,Bill Carmody,L,78,82,24,58,10,23,20,26,8,31,18,4,4,14,19,31,57,8,19,12,17,6,26,24,7,3,9,18
2018-12-07,UMass,A-10,Matt McCall,A,Providence,Big East,Ed Cooley,W,79,78,31,61,8,19,9,17,9,29,11,6,1,10,16,26,55,10,17,16,25,8,30,14,5,4,12,15
2018-12-12,UMass,A-10,Matt McCall,A,Temple,AAC,Fran Dunphy,L,63,65,25,59,5,24,8,10,8,37,10,3,1,17,17,23,61,2,18,17,21,9,30,7,11,3,11,16
2018-12-21,UMass,A-10,Matt McCall,H,Fairleigh Dickinson,NEC,Greg Herenda,W,85,84,31,54,9,19,14,30,7,28,20,6,1,13,19,26,55,8,20,24,31,8,28,15,9,5,10,20
2018-12-30,UMass,A-10,Matt McCall,A,Georgia,SEC,Tom Crean,L,72,91,26,61,4,22,16,27,10,26,8,6,1,9,24,28,53,8,20,27,31,10,39,12,6,4,14,23
2019-01-05,UMass,A-10,Matt McCall,H,La Salle,A-10,Ashley Howard,L,60,69,19,52,7,24,15,19,5,33,8,9,7,18,21,21,55,9,22,18,21,3,29,15,11,3,15,19
2019-01-09,UMass,A-10,Matt McCall,A,Saint Louis,A-10,Travis Ford,L,62,65,22,44,4,12,14,21,5,29,11,3,5,16,25,22,56,2,17,19,30,12,31,15,9,6,8,22
2019-01-13,UMass,A-10,Matt McCall,A,Dayton,A-10,Anthony Grant,L,67,72,27,58,10,25,3,4,6,33,12,4,4,11,19,24,51,11,19,13,21,3,25,18,7,4,7,11
2019-01-16,UMass,A-10,Matt McCall,H,George Mason,A-10,Dave Paulsen,L,63,68,24,66,9,32,6,14,15,39,16,4,5,12,19,22,51,4,18,20,22,5,31,13,6,1,10,16
2019-01-19,UMass,A-10,Matt McCall,A,VCU,A-10,Mike Rhoades,L,50,68,17,58,5,21,11,17,12,29,10,8,4,18,29,19,42,6,13,24,32,7,34,12,7,7,19,21
2019-01-23,UMass,A-10,Matt McCall,H,St. Bonaventure,A-10,Mark Schmidt,L,51,65,19,54,10,33,3,5,9,23,12,7,1,12,14,23,52,7,18,12,13,6,30,15,6,4,12,11
2019-01-27,UMass,A-10,Matt McCall,H,Rhode Island,A-10,David Cox,W,77,70,27,51,9,21,14,18,5,20,19,3,4,8,17,25,49,7,21,13,16,6,22,18,5,2,16,18
2019-01-30,UMass,A-10,Matt McCall,A,La Salle,A-10,Ashley Howard,L,51,60,16,71,4,23,15,17,21,47,9,8,0,8,18,18,53,10,28,14,19,10,37,12,3,10,12,17
2019-02-02,UMass,A-10,Matt McCall,A,St. Joseph's,A-10,Phil Martelli,L,62,64,23,50,5,17,11,16,6,34,17,3,1,18,22,19,56,4,23,22,27,12,32,11,10,4,10,15
2019-02-06,UMass,A-10,Matt McCall,H,Fordham,A-10,Jeff Neubauer,L,67,85,20,41,8,20,19,22,6,21,12,3,2,15,12,34,56,11,20,6,10,7,21,23,8,2,6,15
2019-02-09,UMass,A-10,Matt McCall,H,Davidson,A-10,Bob McKillop,W,54,51,20,52,8,21,6,12,13,34,13,2,1,9,19,19,45,4,14,9,15,4,25,15,3,3,8,12
2019-02-13,UMass,A-10,Matt McCall,A,George Mason,A-10,Dave Paulsen,L,75,80,28,58,10,22,9,16,12,36,18,9,2,17,27,25,55,3,8,27,36,10,29,10,6,5,11,14
2019-02-20,UMass,A-10,Matt McCall,A,George Washington,A-10,Maurice Joseph,L,67,79,23,57,8,24,13,16,6,27,16,7,1,13,20,27,49,5,11,20,28,2,30,11,7,5,9,15
2019-02-23,UMass,A-10,Matt McCall,H,St. Joseph's,A-10,Phil Martelli,W,80,79,31,54,10,21,8,10,3,24,23,3,2,12,15,24,48,10,24,21,24,2,17,17,6,0,10,11
2019-02-26,UMass,A-10,Matt McCall,H,Dayton,A-10,Anthony Grant,L,48,72,18,52,2,14,10,13,9,28,9,4,3,21,17,26,47,3,12,17,25,5,31,15,10,2,13,18
2019-03-02,UMass,A-10,Matt McCall,A,Duquesne,A-10,Keith Dambrot,L,73,80,25,57,6,18,17,27,19,46,16,3,3,18,29,24,54,10,20,22,36,7,23,16,10,7,7,22
2019-03-06,UMass,A-10,Matt McCall,H,Richmond,A-10,Chris Mooney,W,87,79,32,63,8,18,15,21,15,42,23,3,3,11,18,28,66,9,31,14,17,8,23,19,6,4,6,17
2019-03-09,UMass,A-10,Matt McCall,A,Rhode Island,A-10,David Cox,L,75,94,28,56,11,25,8,9,8,26,13,3,4,17,22,39,57,3,11,13,20,6,25,19,12,2,10,16
2019-03-13,UMass,A-10,Matt McCall,N,George Washington,A-10,Maurice Joseph,L,64,68,23,64,8,28,10,22,14,43,7,2,6,16,27,20,64,4,17,24,36,17,47,10,6,6,11,20
2018-11-10,Lipscomb,A-Sun,Casey Alexander,H,Tennessee State,OVC,Brian Collins,W,86,79,28,57,3,14,27,31,6,39,9,7,5,18,13,29,70,10,31,11,13,5,30,13,9,6,14,28
2018-11-15,Lipscomb,A-Sun,Casey Alexander,H,Belmont,OVC,Rick Byrd,L,83,87,28,63,8,21,19,26,4,28,16,10,3,14,18,34,62,9,22,10,16,5,36,19,6,8,20,23
2018-11-17,Lipscomb,A-Sun,Casey Alexander,A,SMU,AAC,Tim Jankovich,W,79,73,25,53,8,26,21,27,5,32,21,5,1,17,19,26,63,9,25,12,20,13,36,13,9,2,16,22
2018-11-20,Lipscomb,A-Sun,Casey Alexander,A,TCU,Big 12,Jamie Dixon,W,73,64,26,57,4,21,17,24,3,26,17,5,2,10,19,22,50,6,21,14,25,6,37,15,6,5,15,21
2018-11-25,Lipscomb,A-Sun,Casey Alexander,A,Morehead State,OVC,Preston Spradlin,W,87,55,32,69,12,30,11,14,9,36,21,9,3,10,15,22,62,3,22,8,8,9,35,11,2,6,18,19
2018-12-01,Lipscomb,A-Sun,Casey Alexander,A,Middle Tennessee,CUSA,Nick McDevitt,W,84,74,27,57,8,26,22,29,10,27,15,7,3,9,18,25,57,9,22,15,18,11,34,8,3,1,17,24
2018-12-04,Lipscomb,A-Sun,Casey Alexander,A,Belmont,OVC,Rick Byrd,L,74,76,28,68,7,26,11,14,8,39,11,5,4,13,13,30,68,12,30,4,6,4,34,21,7,7,11,14
2018-12-09,Lipscomb,A-Sun,Casey Alexander,H,Navy,Patriot,Ed DeChellis,W,107,81,38,59,10,21,21,26,7,29,25,7,2,9,22,22,50,9,23,28,29,7,24,10,6,1,15,22
2018-12-12,Lipscomb,A-Sun,Casey Alexander,A,Louisville,ACC,Chris Mack,L,68,72,23,65,9,25,13,18,9,33,17,8,4,11,19,23,61,8,23,18,22,13,46,13,6,4,17,15
2018-12-21,Lipscomb,A-Sun,Casey Alexander,H,Vermont,AEC,John Becker,W,91,66,34,59,8,17,15,17,8,37,19,6,3,11,19,22,61,6,28,16,19,10,24,8,4,7,9,21
2018-12-30,Lipscomb,A-Sun,Casey Alexander,A,Clemson,ACC,Brad Brownell,L,67,84,21,51,5,16,20,28,3,27,7,10,2,22,22,29,64,7,23,19,24,9,39,10,15,6,18,24
2019-01-05,Lipscomb,A-Sun,Casey Alexander,A,Jacksonville,A-Sun,Tony Jasick,W,77,74,30,61,8,20,9,18,7,35,17,8,2,16,14,26,59,9,20,13,17,4,29,14,12,7,18,17
2019-01-09,Lipscomb,A-Sun,Casey Alexander,H,North Florida,A-Sun,Matthew Driscoll,W,81,66,28,55,12,22,13,18,9,36,14,8,1,18,14,26,66,10,35,4,5,12,32,17,10,3,18,19
2019-01-12,Lipscomb,A-Sun,Casey Alexander,H,Stetson,A-Sun,Corey Williams,W,95,71,31,66,8,25,25,30,14,46,17,3,4,14,23,25,64,6,18,15,24,9,33,13,6,4,13,24
2019-01-16,Lipscomb,A-Sun,Casey Alexander,A,NJIT,A-Sun,Brian Kennedy,W,70,52,29,58,6,20,6,11,5,34,16,12,3,18,14,20,55,6,21,6,8,5,28,6,9,4,18,13
2019-01-21,Lipscomb,A-Sun,Casey Alexander,H,Kennesaw State,A-Sun,Al Skinner,W,86,57,29,61,8,22,20,27,8,40,18,8,3,12,16,20,55,2,12,15,22,3,29,10,5,4,13,23
2019-01-24,Lipscomb,A-Sun,Casey Alexander,H,Florida Gulf Coast,A-Sun,Michael Fly,W,89,81,29,65,13,29,18,23,8,32,23,5,0,17,20,28,59,12,27,13,20,5,27,19,6,7,17,24
2019-01-27,Lipscomb,A-Sun,Casey Alexander,A,Stetson,A-Sun,Corey Williams,W,88,65,27,58,12,27,22,30,4,38,18,6,2,11,18,23,67,6,25,13,17,11,39,8,9,2,9,18
2019-01-29,Lipscomb,A-Sun,Casey Alexander,A,Liberty,A-Sun,Ritchie McKay,W,79,59,31,56,9,18,8,14,9,33,16,9,3,10,17,22,59,4,22,11,13,8,25,7,3,1,12,14
2019-02-02,Lipscomb,A-Sun,Casey Alexander,H,North Alabama,A-Sun,Tony Pujol,W,102,80,35,56,11,25,21,30,8,29,23,6,9,14,17,31,63,5,17,13,19,9,24,8,9,2,14,24
2019-02-06,Lipscomb,A-Sun,Casey Alexander,A,North Florida,A-Sun,Matthew Driscoll,W,92,55,33,67,12,25,14,18,12,44,20,9,2,10,13,20,59,8,28,7,8,5,27,14,7,4,15,16
2019-02-09,Lipscomb,A-Sun,Casey Alexander,H,Jacksonville,A-Sun,Tony Jasick,W,86,77,26,55,11,28,23,31,8,37,20,7,3,15,18,30,64,8,22,9,18,7,29,12,10,3,15,26
2019-02-13,Lipscomb,A-Sun,Casey Alexander,H,Liberty,A-Sun,Ritchie McKay,L,66,74,21,57,3,18,21,23,8,32,9,4,3,12,22,26,53,6,21,16,23,6,32,13,1,0,11,17
2019-02-16,Lipscomb,A-Sun,Casey Alexander,A,Kennesaw State,A-Sun,Al Skinner,W,83,67,26,55,7,23,24,32,12,38,15,12,2,14,21,23,63,4,12,17,20,9,30,10,7,2,18,26
2019-02-20,Lipscomb,A-Sun,Casey Alexander,A,Florida Gulf Coast,A-Sun,Michael Fly,L,61,67,20,68,7,22,14,18,12,36,10,7,4,11,18,22,56,5,23,18,21,6,38,8,4,10,14,18
2019-02-25,Lipscomb,A-Sun,Casey Alexander,H,NJIT,A-Sun,Brian Kennedy,W,81,77,27,59,16,30,11,17,4,27,21,4,2,5,15,27,51,7,17,16,20,3,30,9,2,1,10,15
2019-03-01,Lipscomb,A-Sun,Casey Alexander,A,North Alabama,A-Sun,Tony Pujol,W,87,75,29,52,12,27,17,24,4,33,19,8,5,15,21,23,62,6,23,23,29,11,33,11,8,1,14,20
2019-03-04,Lipscomb,A-Sun,Casey Alexander,H,Kennesaw State,A-Sun,Al Skinner,W,86,71,29,56,9,30,19,23,6,34,18,5,1,11,15,28,65,7,18,8,10,8,28,16,2,1,12,22
2019-03-07,Lipscomb,A-Sun,Casey Alexander,H,NJIT,A-Sun,Brian Kennedy,W,78,55,31,63,8,25,8,9,12,37,16,8,3,13,13,18,46,8,20,11,13,2,20,7,9,3,17,14
2019-03-10,Lipscomb,A-Sun,Casey Alexander,H,Liberty,A-Sun,Ritchie McKay,L,68,74,27,56,6,18,8,11,6,30,14,3,3,10,16,28,58,7,21,11,12,7,29,16,2,2,7,14
2019-03-19,Lipscomb,A-Sun,Casey Alexander,A,Davidson,A-10,Bob McKillop,W,89,81,30,56,11,21,18,22,7,29,18,7,2,13,16,30,59,12,26,9,11,7,25,23,7,1,14,18
2019-03-23,Lipscomb,A-Sun,Casey Alexander,A,UNC Greensboro,Southern,Wes Miller,W,86,69,32,61,8,22,14,18,8,37,20,5,3,13,19,25,64,5,28,14,20,9,26,7,6,3,8,18
2019-03-27,Lipscomb,A-Sun,Casey Alexander,A,NC State,ACC,Kevin Keatts,W,94,93,34,68,14,28,12,17,9,30,24,7,7,11,12,38,72,9,19,8,13,13,38,15,7,7,12,19
2019-04-02,Lipscomb,A-Sun,Casey Alexander,N,Wichita State,AAC,Gregg Marshall,W,71,64,23,63,9,33,16,19,6,38,17,5,5,12,17,24,68,5,23,11,14,9,41,10,6,6,12,19
2019-04-04,Lipscomb,A-Sun,Casey Alexander,N,Texas,Big 12,Shaka Smart,L,66,81,22,56,5,17,17,20,4,31,20,3,3,13,13,28,63,13,37,12,13,6,36,23,9,4,10,17
2018-11-06,Georgetown,Big East,Patrick Ewing,H,Maryland-Eastern Shore,MEAC,Clifford Reed,W,68,53,23,52,9,24,13,19,7,39,15,8,7,19,13,22,63,4,23,5,9,6,30,12,13,1,15,18
2018-11-10,Georgetown,Big East,Patrick Ewing,H,Central Connecticut,NEC,Donyell Marshall,W,85,78,27,59,11,29,20,26,10,32,21,10,6,13,10,28,58,12,25,10,16,8,31,12,5,6,16,19
2018-11-13,Georgetown,Big East,Patrick Ewing,A,Illinois,Big Ten,Brad Underwood,W,88,80,34,61,6,18,14,16,10,37,16,5,6,22,16,31,67,6,19,12,17,8,24,17,13,3,14,24
2018-11-16,Georgetown,Big East,Patrick Ewing,N,Loyola Marymount,WCC,Mike Dunlap,L,52,65,17,49,3,19,15,20,6,27,10,3,6,15,19,19,55,5,20,22,25,12,39,6,9,4,11,19
2018-11-18,Georgetown,Big East,Patrick Ewing,N,South Florida,AAC,Brian Gregory,W,76,73,25,58,5,18,21,27,6,36,11,6,5,15,22,24,66,9,25,16,27,12,37,14,6,3,12,23
2018-11-24,Georgetown,Big East,Patrick Ewing,H,Campbell,Big South,Kevin McGeehan,W,93,85,33,67,7,22,20,24,9,40,22,5,1,8,14,32,66,15,40,6,12,5,31,16,8,2,11,21
2018-11-28,Georgetown,Big East,Patrick Ewing,H,Richmond,A-10,Chris Mooney,W,90,82,32,64,8,18,18,25,8,31,24,5,2,8,14,32,60,12,26,6,9,3,28,21,4,6,10,17
2018-12-03,Georgetown,Big East,Patrick Ewing,H,Liberty,A-Sun,Ritchie McKay,W,88,78,29,55,11,18,19,29,11,41,17,5,3,18,10,30,71,13,36,5,5,5,23,16,13,4,10,19
2018-12-08,Georgetown,Big East,Patrick Ewing,A,Syracuse,ACC,Jim Boeheim,L,71,72,25,63,10,31,11,17,13,40,17,4,3,15,15,25,58,8,28,14,22,6,31,13,10,5,9,17
2018-12-15,Georgetown,Big East,Patrick Ewing,H,SMU,AAC,Tim Jankovich,L,73,81,23,58,4,18,23,29,12,37,13,3,2,13,19,28,59,10,25,15,22,7,30,15,7,4,10,20
2018-12-18,Georgetown,Big East,Patrick Ewing,H,Appalachian State,Sun Belt,Jim Fox,W,83,73,28,64,11,24,16,22,9,43,17,6,5,15,13,27,75,9,32,10,11,12,43,16,10,2,12,19
2018-12-22,Georgetown,Big East,Patrick Ewing,H,Little Rock,Sun Belt,Darrell Walker,W,102,94,30,74,9,25,33,45,13,38,19,10,2,14,30,28,56,6,17,32,40,5,38,16,8,5,23,36
2018-12-29,Georgetown,Big East,Patrick Ewing,H,Howard,MEAC,Kevin Nickelberry,W,102,67,36,69,7,26,23,32,11,51,21,11,4,15,21,25,75,5,23,12,16,10,33,10,5,1,15,19
2019-01-02,Georgetown,Big East,Patrick Ewing,A,Butler,Big East,LaVall Jordan,W,84,76,27,51,12,22,18,32,3,31,16,7,7,15,15,30,73,9,25,7,11,13,40,13,9,2,15,18
2019-01-05,Georgetown,Big East,Patrick Ewing,H,St. John's (NY),Big East,Chris Mullin,L,94,97,29,70,11,34,25,33,15,42,23,5,4,17,21,35,67,11,27,16,25,5,29,23,15,4,10,24
2019-01-09,Georgetown,Big East,Patrick Ewing,A,Xavier,Big East,Travis Steele,L,75,81,25,58,10,27,15,18,8,31,19,2,3,7,21,28,60,3,13,22,28,11,35,13,4,3,4,13
2019-01-12,Georgetown,Big East,Patrick Ewing,H,Providence,Big East,Ed Cooley,W,96,90,34,75,9,29,19,28,13,45,21,5,8,17,21,33,78,8,24,16,21,11,40,26,10,4,13,22
2019-01-15,Georgetown,Big East,Patrick Ewing,H,Marquette,Big East,Steve Wojciechowski,L,71,74,22,52,10,18,17,22,6,31,13,7,3,13,19,27,57,7,20,13,18,6,29,12,3,6,12,18
2019-01-21,Georgetown,Big East,Patrick Ewing,H,Creighton,Big East,Greg McDermott,L,87,91,32,65,12,27,11,16,6,33,23,4,3,8,16,30,63,13,29,18,24,5,33,17,7,3,7,17
2019-01-27,Georgetown,Big East,Patrick Ewing,A,St. John's (NY),Big East,Chris Mullin,W,89,78,30,64,13,27,16,19,7,41,16,3,5,19,16,29,76,7,26,13,17,10,34,12,9,4,9,17
2019-01-31,Georgetown,Big East,Patrick Ewing,H,Xavier,Big East,Travis Steele,W,80,73,28,56,8,20,16,21,5,25,17,10,5,6,10,27,58,12,25,7,11,11,35,16,3,4,14,18
2019-02-03,Georgetown,Big East,Patrick Ewing,A,Villanova,Big East,Jay Wright,L,65,77,23,68,8,26,11,18,9,35,16,5,3,6,27,24,57,9,31,20,31,6,40,13,4,3,8,18
2019-02-06,Georgetown,Big East,Patrick Ewing,A,Providence,Big East,Ed Cooley,W,76,67,26,59,7,18,17,23,13,44,15,7,4,16,20,25,67,4,22,13,19,13,31,9,9,5,11,21
2019-02-09,Georgetown,Big East,Patrick Ewing,H,Butler,Big East,LaVall Jordan,L,69,73,23,61,6,22,17,22,13,39,13,3,3,10,17,25,57,10,26,13,18,7,33,13,4,2,9,18
2019-02-13,Georgetown,Big East,Patrick Ewing,A,Seton Hall,Big East,Kevin Willard,L,75,90,29,64,7,24,10,11,10,25,17,7,7,12,17,30,61,11,25,19,22,14,35,20,5,4,11,17
2019-02-20,Georgetown,Big East,Patrick Ewing,H,Villanova,Big East,Jay Wright,W,85,73,29,57,11,28,16,20,9,37,23,6,1,12,19,25,65,9,38,14,19,11,30,16,6,2,8,19
2019-02-23,Georgetown,Big East,Patrick Ewing,A,Creighton,Big East,Greg McDermott,L,69,82,26,60,9,28,8,11,6,28,19,6,2,14,18,29,56,14,34,10,14,5,32,20,5,2,13,11
2019-02-27,Georgetown,Big East,Patrick Ewing,H,DePaul,Big East,Dave Leitao,W,82,73,32,65,7,20,11,14,8,31,16,8,2,11,14,31,62,6,19,5,10,9,33,14,8,4,15,16
2019-03-02,Georgetown,Big East,Patrick Ewing,H,Seton Hall,Big East,Kevin Willard,W,77,71,27,77,4,21,19,28,16,50,13,11,3,15,14,29,79,5,29,8,14,16,47,11,9,7,17,21
2019-03-06,Georgetown,Big East,Patrick Ewing,A,DePaul,Big East,Dave Leitao,L,69,101,21,60,6,24,21,27,8,34,11,4,6,15,21,32,65,14,28,23,31,6,35,24,11,5,8,18
2019-03-09,Georgetown,Big East,Patrick Ewing,A,Marquette,Big East,Steve Wojciechowski,W,86,84,23,51,11,19,29,39,5,37,11,3,3,10,27,23,67,12,31,26,36,13,37,15,6,1,5,24
2019-03-14,Georgetown,Big East,Patrick Ewing,N,Seton Hall,Big East,Kevin Willard,L,57,73,21,49,2,12,13,22,6,27,7,5,6,13,17,25,61,8,23,15,21,8,31,12,10,0,7,22
2019-03-20,Georgetown,Big East,Patrick Ewing,H,Harvard,Ivy,Tommy Amaker,L,68,71,25,62,5,21,13,16,8,27,10,9,1,8,15,25,53,5,24,16,19,10,37,11,4,4,14,18
2018-11-07,Savannah State,MEAC,Horace Broadnax,A,Texas A&M,SEC,Billy Kennedy,L,83,98,27,82,17,54,12,19,10,33,15,14,1,20,24,37,81,8,38,16,26,19,61,21,10,8,24,18
2018-11-09,Savannah State,MEAC,Horace Broadnax,A,Georgia,SEC,Tom Crean,L,76,110,29,93,17,57,1,3,14,38,16,6,4,18,22,40,70,11,27,19,32,13,59,28,8,9,22,14
2018-11-13,Savannah State,MEAC,Horace Broadnax,H,Tennessee Tech,OVC,Steve Payne,W,97,83,32,79,13,43,20,27,18,49,22,16,0,23,11,34,76,9,35,6,9,8,32,22,11,5,23,19
2018-11-16,Savannah State,MEAC,Horace Broadnax,H,Gardner-Webb,Big South,Tim Craft,L,77,97,26,70,12,47,13,19,8,29,12,5,5,13,14,36,66,10,29,15,18,8,42,23,7,1,13,17
2018-11-20,Savannah State,MEAC,Horace Broadnax,A,Kent State,MAC,Rob Senderoff,L,84,104,30,77,10,36,14,26,16,41,14,9,2,14,19,37,77,12,36,18,23,16,49,27,4,8,13,22
2018-11-24,Savannah State,MEAC,Horace Broadnax,N,Alcorn State,SWAC,Montez Robinson,W,80,75,26,62,10,41,18,25,12,36,17,7,2,15,12,28,63,11,33,8,10,10,31,20,3,1,15,22
2018-11-25,Savannah State,MEAC,Horace Broadnax,A,Liberty,A-Sun,Ritchie McKay,L,56,82,22,65,8,37,4,8,9,39,9,6,2,21,16,32,70,8,31,10,14,9,40,18,11,1,11,10
2018-11-27,Savannah State,MEAC,Horace Broadnax,A,Vanderbilt,SEC,Bryce Drew,L,85,120,30,75,16,43,9,14,9,23,15,12,2,18,18,42,67,15,30,21,25,10,43,27,9,10,19,12
