Date,Team,Conference,Location,Opponent,Result,Points,OpponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2005-11-19,Air Force,MWC,A,New Mexico,W,42,24,11,15,186,1,59,278,4,10,11,4,41,0,0
2005-09-01,Oregon,Pac-10,A,Houston,W,38,24,30,49,348,2,36,206,1,17,8,12,105,0,1
2005-09-17,Oregon,Pac-10,H,Fresno State,W,37,34,28,39,332,4,37,160,1,16,10,6,60,0,0
2005-09-24,Oregon,Pac-10,H,USC,L,13,45,21,37,197,1,29,65,0,10,4,7,68,0,1
2005-10-01,Oregon,Pac-10,A,Stanford,W,44,20,30,39,463,3,35,132,3,17,8,16,170,1,1
2005-10-08,Oregon,Pac-10,A,Arizona State,W,31,17,20,40,278,2,47,234,1,12,9,6,71,1,2
2005-10-15,Oregon,Pac-10,H,Washington,W,45,21,37,50,424,4,31,146,2,20,7,10,82,2,0
2005-10-22,Oregon,Pac-10,A,Arizona,W,28,21,15,28,240,1,32,67,1,6,3,9,68,1,2
2005-11-05,Oregon,Pac-10,H,California,W,27,20,24,39,232,2,37,143,1,13,6,6,40,0,1
2005-11-12,Oregon,Pac-10,A,Washington State,W,34,31,28,39,296,2,37,148,2,15,7,8,80,2,1
2005-11-19,Oregon,Pac-10,H,Oregon State,W,56,14,18,30,262,3,36,140,3,11,10,7,60,0,0
2005-12-29,Oregon,Pac-10,N,Oklahoma,L,14,17,25,44,243,1,32,84,1,13,3,3,15,0,1
2005-09-03,Tennessee,SEC,H,UAB,W,17,10,22,38,274,2,35,138,0,13,10,5,55,0,3
2005-09-17,Tennessee,SEC,A,Florida,L,7,16,16,35,147,1,25,66,0,7,6,4,20,1,0
2005-09-26,Tennessee,SEC,A,LSU,W,30,27,28,51,250,1,34,70,3,11,6,14,97,2,2
2005-10-01,Tennessee,SEC,H,Ole Miss,W,27,10,18,35,206,0,48,172,2,11,10,7,63,0,0
2005-10-08,Tennessee,SEC,H,Georgia,L,14,27,21,36,310,1,26,48,1,12,4,12,78,2,1
2005-10-22,Tennessee,SEC,A,Alabama,L,3,6,11,19,144,0,35,109,0,5,7,10,74,3,1
2005-10-29,Tennessee,SEC,H,South Carolina,L,15,16,14,32,99,0,35,172,1,5,8,4,30,1,1
2005-11-05,Tennessee,SEC,A,Notre Dame,L,21,41,13,32,187,1,39,109,1,10,5,9,37,1,2
2005-11-12,Tennessee,SEC,H,Memphis,W,20,16,15,27,215,2,37,126,0,9,10,5,50,1,1
2005-11-19,Tennessee,SEC,H,Vanderbilt,L,24,28,11,26,125,1,47,251,2,6,11,7,74,0,2
2005-11-26,Tennessee,SEC,A,Kentucky,W,27,8,17,25,221,2,38,150,0,9,7,10,92,3,0
2005-09-03,Colorado State,MWC,A,Colorado,L,28,31,28,43,291,3,34,95,1,12,8,9,73,0,4
2005-09-10,Colorado State,MWC,A,Minnesota,L,24,56,21,42,362,3,25,59,0,14,3,10,84,2,1
2005-09-24,Colorado State,MWC,H,Nevada,W,42,21,15,27,223,3,43,257,3,10,14,6,48,1,0
2005-09-29,Colorado State,MWC,H,Air Force,W,41,23,18,29,338,3,42,213,3,14,9,5,35,1,1
2005-10-08,Colorado State,MWC,H,Utah,W,21,17,18,26,226,2,30,151,1,12,6,4,29,0,1
2005-10-15,Colorado State,MWC,A,Brigham Young,L,14,24,22,30,281,2,21,30,0,10,4,8,50,1,0
2005-10-22,Colorado State,MWC,H,Wyoming,W,39,31,20,37,419,4,42,102,0,13,7,6,60,0,1
2005-10-28,Colorado State,MWC,A,New Mexico,W,35,25,20,26,312,2,41,31,1,14,4,2,12,0,0
2005-11-05,Colorado State,MWC,A,Texas Christian,L,6,33,22,39,194,0,30,59,0,11,4,5,45,0,4
2005-11-12,Colorado State,MWC,H,San Diego State,L,10,30,19,37,165,0,37,187,1,9,10,5,50,0,3
2005-11-19,Colorado State,MWC,A,Nevada-Las Vegas,W,31,27,17,27,194,0,41,135,3,10,7,6,35,2,0
2005-12-22,Colorado State,MWC,N,Navy,L,30,51,28,39,431,3,34,141,1,20,6,7,79,0,0
2005-09-03,Michigan State,Big Ten,H,Kent State,W,49,14,27,35,331,2,55,354,5,15,18,7,60,2,1
2005-09-10,Michigan State,Big Ten,H,Hawaii,W,42,14,21,26,301,3,41,198,3,12,11,5,49,0,0
2005-09-17,Michigan State,Big Ten,A,Notre Dame,W,44,41,16,27,327,3,36,161,2,10,7,9,85,2,1
2005-09-24,Michigan State,Big Ten,A,Illinois,W,61,14,26,34,329,7,48,376,1,15,19,4,25,0,0
2005-10-01,Michigan State,Big Ten,H,Michigan,L,31,34,20,31,282,1,37,173,2,11,9,5,27,1,2
2005-10-15,Michigan State,Big Ten,A,Ohio State,L,24,35,26,36,340,1,51,116,2,19,7,6,51,0,0
2005-10-22,Michigan State,Big Ten,H,Northwestern,L,14,49,24,46,291,1,43,189,1,13,14,3,35,1,3
2005-10-29,Michigan State,Big Ten,H,Indiana,W,46,15,18,33,256,2,46,237,3,11,16,6,45,1,1
2005-11-05,Michigan State,Big Ten,A,Purdue,L,21,28,22,31,248,1,33,103,1,10,9,8,55,0,1
2005-11-12,Michigan State,Big Ten,A,Minnesota,L,18,41,29,46,312,2,21,145,0,14,9,8,47,0,0
2005-11-19,Michigan State,Big Ten,H,Penn State,L,22,31,23,36,233,1,42,168,2,12,10,7,55,0,4
2005-09-03,Boston College,ACC,A,Brigham Young,W,20,3,27,35,232,2,31,133,0,11,10,6,57,1,0
2005-09-10,Boston College,ACC,H,Army,W,44,7,22,28,289,2,41,175,4,11,12,7,52,0,0
2005-09-17,Boston College,ACC,H,Florida State,L,17,28,27,42,240,1,48,140,1,14,8,5,35,0,2
2005-09-24,Boston College,ACC,A,Clemson,W,16,13,24,44,221,0,46,164,2,16,7,11,76,0,2
2005-10-01,Boston College,ACC,H,Ball State,W,38,0,24,33,248,1,38,223,4,14,14,4,20,2,0
2005-10-08,Boston College,ACC,H,Virginia,W,28,17,25,37,301,1,37,196,3,16,7,11,111,1,1
2005-10-15,Boston College,ACC,H,Wake Forest,W,35,30,27,50,318,4,28,84,1,14,7,3,42,2,3
2005-10-27,Boston College,ACC,A,Virginia Tech,L,10,30,15,30,156,1,21,27,0,6,4,4,20,0,2
2005-11-05,Boston College,ACC,A,North Carolina,L,14,16,26,41,237,1,30,100,1,14,5,8,55,0,0
2005-11-12,Boston College,ACC,H,North Carolina State,W,30,10,8,16,185,1,42,150,3,4,7,5,41,1,0
2005-11-19,Boston College,ACC,A,Maryland,W,31,16,16,24,230,0,44,221,2,9,9,7,54,3,1
2005-12-28,Boston College,ACC,A,Boise State,W,27,21,19,36,256,3,43,127,0,11,7,11,94,0,1
2005-09-05,Ole Miss,SEC,A,Memphis,W,10,6,15,31,207,0,36,55,1,12,4,5,25,0,2
2005-09-17,Ole Miss,SEC,A,Vanderbilt,L,23,31,17,35,276,1,28,124,1,14,4,8,85,1,0
2005-09-24,Ole Miss,SEC,H,Wyoming,L,14,24,12,29,120,1,28,162,1,4,6,7,40,1,3
2005-10-01,Ole Miss,SEC,A,Tennessee,L,10,27,18,38,200,0,25,50,1,10,3,9,71,1,2
2005-10-15,Ole Miss,SEC,H,Alabama,L,10,13,19,33,210,1,30,69,0,11,2,5,26,1,1
2005-10-22,Ole Miss,SEC,H,Kentucky,W,13,7,19,38,198,1,39,163,0,8,9,3,25,0,0
2005-10-29,Ole Miss,SEC,A,Auburn,L,3,27,21,35,186,0,27,23,0,8,3,5,51,0,1
2005-11-12,Ole Miss,SEC,H,Arkansas,L,17,28,21,40,316,1,34,10,1,11,2,3,32,0,2
2005-11-19,Ole Miss,SEC,H,LSU,L,7,40,20,38,168,1,22,7,0,7,1,4,27,0,2
2005-11-26,Ole Miss,SEC,A,Mississippi State,L,14,35,15,24,158,2,25,31,0,10,2,3,11,0,4
2005-09-03,Duke,ACC,A,East Carolina,L,21,24,15,30,139,0,43,162,2,7,11,2,20,1,3
2005-09-10,Duke,ACC,H,Virginia Tech,L,0,45,5,18,22,0,35,13,0,0,5,9,68,0,1
2005-09-24,Duke,ACC,A,Virginia,L,7,38,9,18,108,1,39,107,0,5,6,8,74,1,3
2005-10-01,Duke,ACC,H,Navy,L,21,28,16,27,152,0,58,179,2,8,12,4,35,0,1
2005-10-08,Duke,ACC,A,Miami (FL),L,7,52,4,17,8,0,40,120,1,0,4,5,51,1,0
2005-10-15,Duke,ACC,H,Georgia Tech,L,10,35,9,30,90,1,42,181,0,2,9,11,81,1,2
2005-10-22,Duke,ACC,H,Florida State,L,24,55,9,19,52,0,36,191,3,3,8,9,67,1,1
2005-10-29,Duke,ACC,H,Wake Forest,L,6,44,17,29,153,1,31,50,0,7,5,6,65,0,2
2005-11-05,Duke,ACC,A,Clemson,L,20,49,26,43,328,1,28,79,1,15,4,11,105,1,1
2005-11-19,Duke,ACC,A,North Carolina,L,21,24,11,30,163,0,38,81,3,6,4,11,90,0,3
2005-09-03,Kent State,MAC,A,Michigan State,L,14,49,32,55,301,2,15,14,0,12,2,5,39,0,1
2005-09-17,Kent State,MAC,H,Miami (OH),L,10,27,31,58,338,1,16,31,0,15,2,7,75,0,2
2005-09-24,Kent State,MAC,A,Ohio,L,32,35,30,51,388,2,24,72,1,14,5,4,38,0,6
2005-10-01,Kent State,MAC,A,Eastern Michigan,L,20,27,29,46,243,1,30,76,2,12,6,7,57,0,2
2005-10-15,Kent State,MAC,A,Navy,L,31,34,25,41,292,2,27,97,2,11,8,8,90,1,2
2005-10-22,Kent State,MAC,H,Northern Illinois,L,3,34,15,31,102,0,33,93,0,7,3,4,30,1,2
2005-10-29,Kent State,MAC,A,Western Michigan,L,14,44,27,50,373,2,28,1,0,16,1,7,59,1,2
2005-11-05,Kent State,MAC,H,Bowling Green State,L,14,24,27,39,222,2,23,25,0,10,3,7,60,1,1
2005-11-12,Kent State,MAC,H,Buffalo,L,6,10,23,40,175,0,20,-37,0,10,2,6,30,2,2
2005-11-24,Kent State,MAC,A,Akron,L,3,35,4,12,7,0,45,109,0,0,6,6,46,1,1
2005-09-03,Navy,Ind,N,Maryland,L,20,23,5,12,97,0,49,246,3,5,12,8,51,0,1
2005-09-10,Navy,Ind,H,Stanford,L,38,41,15,29,248,1,54,210,3,10,12,3,25,0,2
2005-10-01,Navy,Ind,A,Duke,W,28,21,4,9,87,1,35,326,3,3,9,9,74,1,1
2005-10-08,Navy,Ind,H,Air Force,W,27,24,8,12,171,1,52,217,2,6,10,4,40,1,1
2005-10-15,Navy,Ind,H,Kent State,W,34,31,8,13,196,0,70,336,4,7,20,5,30,2,2
2005-10-22,Navy,Ind,A,Rice,W,41,9,3,11,66,0,44,301,5,2,13,5,30,0,0
2005-10-29,Navy,Ind,A,Rutgers,L,21,31,9,20,124,1,49,207,2,8,13,2,20,1,2
2005-11-05,Navy,Ind,H,Tulane,W,49,21,1,3,29,0,70,410,6,1,21,4,32,1,1
2005-11-12,Navy,Ind,A,Notre Dame,L,21,42,4,10,75,1,58,239,2,4,16,1,4,1,1
2005-11-19,Navy,Ind,H,Temple,W,38,17,4,11,120,0,63,375,4,2,23,5,65,1,0
2005-12-03,Navy,Ind,N,Army,W,42,23,3,6,41,0,58,490,6,2,22,3,24,1,0
2005-12-22,Navy,Ind,N,Colorado State,W,51,30,5,11,144,2,69,467,5,4,26,2,10,1,1
2005-09-17,Fresno State,WAC,A,Oregon,L,34,37,33,43,418,3,28,112,1,18,5,16,155,0,1
2005-09-27,Fresno State,WAC,H,Toledo,W,44,14,9,17,69,2,33,179,2,3,8,4,25,1,0
2005-10-08,Fresno State,WAC,A,New Mexico State,W,37,7,10,19,112,2,49,207,2,6,12,7,57,0,0
2005-10-15,Fresno State,WAC,H,Utah State,W,53,21,13,23,174,2,45,193,4,8,10,12,101,0,2
2005-10-22,Fresno State,WAC,A,Idaho,W,40,10,21,34,228,1,35,156,2,12,7,11,84,2,0
2005-10-29,Fresno State,WAC,A,Hawaii,W,27,13,15,25,213,1,28,232,3,8,7,10,99,1,2
2005-11-05,Fresno State,WAC,H,San Jose State,W,45,7,23,36,370,3,51,161,3,18,12,4,57,0,0
2005-11-10,Fresno State,WAC,H,Boise State,W,27,7,22,37,307,2,46,206,1,12,10,6,32,0,1
2005-11-19,Fresno State,WAC,A,USC,L,42,50,27,45,317,4,32,110,2,18,7,8,73,1,4
2005-11-26,Fresno State,WAC,A,Nevada,L,35,38,30,45,405,4,28,133,0,19,8,3,40,1,1
2005-12-02,Fresno State,WAC,H,Louisiana Tech,L,28,40,33,54,358,3,24,86,0,19,5,8,74,2,3
2005-12-31,Fresno State,WAC,N,Tulsa,L,24,31,19,30,213,1,47,208,2,11,11,5,35,0,2
2005-09-10,Texas Tech,Big 12,H,Florida International,W,56,3,36,45,518,4,23,135,4,20,10,15,128,0,0
2005-10-01,Texas Tech,Big 12,H,Kansas,W,30,17,34,53,333,1,26,47,1,14,7,9,107,2,1
2005-10-08,Texas Tech,Big 12,A,Nebraska,W,34,31,34,45,368,4,23,44,0,17,5,9,89,1,1
2005-10-15,Texas Tech,Big 12,H,Kansas State,W,59,20,47,72,669,5,25,15,3,29,5,5,45,1,2
2005-10-22,Texas Tech,Big 12,A,Texas,L,17,52,42,64,369,2,29,99,0,19,9,10,78,1,1
2005-10-29,Texas Tech,Big 12,A,Baylor,W,28,0,22,44,264,1,22,111,2,12,4,12,87,0,2
2005-11-05,Texas Tech,Big 12,H,Texas A&M,W,56,17,32,48,433,3,37,194,5,18,13,6,59,0,1
2005-11-12,Texas Tech,Big 12,A,Oklahoma State,L,17,24,29,42,308,1,19,30,0,15,2,4,35,2,1
2005-11-19,Texas Tech,Big 12,H,Oklahoma,W,23,21,24,37,232,2,31,144,1,9,7,8,80,0,2
2006-01-02,Texas Tech,Big 12,N,Alabama,L,10,13,16,36,226,1,24,103,0,10,7,10,65,0,0
2005-09-17,Tulane,CUSA,N,Mississippi State,L,14,21,27,48,206,1,35,87,1,11,7,10,75,2,0
2005-09-24,Tulane,CUSA,A,SMU,W,31,10,22,34,213,2,47,144,2,11,12,5,34,0,1
2005-10-08,Tulane,CUSA,N,Houston,L,14,35,13,33,120,2,37,120,0,7,9,2,22,1,0
2005-10-14,Tulane,CUSA,H,UTEP,L,21,45,30,56,381,3,26,48,0,13,4,7,51,3,0
2005-10-21,Tulane,CUSA,A,UCF,L,24,34,27,47,360,3,18,80,0,15,5,6,60,1,4
2005-10-29,Tulane,CUSA,H,Marshall,L,26,27,9,22,146,1,33,40,1,5,4,4,50,0,1
2005-11-05,Tulane,CUSA,A,Navy,L,21,49,15,33,136,1,26,109,2,8,6,3,30,1,3
2005-11-12,Tulane,CUSA,A,Rice,L,34,42,22,38,298,3,38,154,1,12,10,7,68,1,1
2005-11-19,Tulane,CUSA,H,Tulsa,L,14,38,18,35,212,1,28,58,1,11,2,5,65,1,2
2005-11-26,Tulane,CUSA,A,Southern Mississippi,L,7,26,11,27,155,1,32,111,0,7,10,3,23,0,2
2005-09-01,Houston,CUSA,H,Oregon,L,24,38,24,43,312,2,26,100,1,8,9,12,106,0,2
2005-09-16,Houston,CUSA,A,UTEP,L,41,44,32,50,331,5,42,183,0,13,12,15,116,1,5
2005-10-01,Houston,CUSA,A,Tulsa,W,30,23,19,31,276,1,45,200,3,11,10,4,30,1,1
2005-10-08,Houston,CUSA,N,Tulane,W,35,14,11,22,192,1,46,248,4,7,12,11,112,0,0
2005-10-15,Houston,CUSA,H,Memphis,L,20,35,26,45,396,1,36,106,1,13,6,9,84,2,0
2005-10-22,Houston,CUSA,A,Mississippi State,W,28,16,20,29,218,1,37,152,2,9,9,3,20,1,0
2005-11-05,Houston,CUSA,A,UCF,L,29,31,19,30,313,2,27,138,2,9,11,9,75,1,1
2005-11-13,Houston,CUSA,H,Southern Mississippi,W,27,24,24,36,315,2,47,155,1,13,10,8,60,3,0
2005-11-19,Houston,CUSA,H,SMU,L,24,29,25,36,273,1,40,119,2,13,10,2,15,1,2
2005-11-26,Houston,CUSA,H,Rice,W,35,18,16,25,222,1,50,273,4,8,17,8,84,1,0
2005-12-23,Houston,CUSA,N,Kansas,L,13,42,20,44,214,0,24,30,1,11,4,4,54,0,3
