Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2016-11-19,USC,Pac-12,A,UCLA,W,36,14,25,37,267,2,58,260,2,14,16,7,39,0,2
2016-11-26,USC,Pac-12,H,Notre Dame,W,45,27,19,30,205,2,38,207,1,9,12,7,65,1,0
2017-01-02,USC,Pac-12,N,Penn State,W,52,49,33,54,453,5,34,122,1,23,6,10,85,0,1
2016-09-10,San Diego State,MWC,H,California,W,45,40,14,23,129,1,47,334,3,8,13,14,105,1,1
2016-09-17,San Diego State,MWC,A,Northern Illinois,W,42,28,11,19,126,3,45,278,3,6,11,11,107,0,1
2016-10-01,San Diego State,MWC,A,South Alabama,L,24,42,13,22,159,1,41,157,2,8,12,10,85,2,0
2016-10-08,San Diego State,MWC,H,Nevada-Las Vegas,W,26,7,15,20,215,1,54,245,2,8,14,7,75,1,0
2016-10-14,San Diego State,MWC,A,Fresno State,W,17,3,7,12,72,0,61,292,2,5,20,6,65,0,0
2016-10-21,San Diego State,MWC,H,San Jose State,W,42,3,13,18,167,1,44,293,5,7,12,5,37,0,1
2016-10-28,San Diego State,MWC,A,Utah State,W,40,13,4,10,14,1,57,400,2,0,18,4,40,0,0
2016-11-05,San Diego State,MWC,H,Hawaii,W,55,0,8,16,97,3,42,296,2,4,14,3,20,0,1
2016-11-12,San Diego State,MWC,A,Nevada,W,46,16,11,17,146,2,44,474,4,9,16,6,49,1,0
2016-11-19,San Diego State,MWC,A,Wyoming,L,33,34,15,27,211,2,31,178,0,9,7,7,53,1,0
2016-11-26,San Diego State,MWC,H,Colorado State,L,31,63,11,19,183,2,38,195,2,9,4,6,50,1,1
2016-12-03,San Diego State,MWC,A,Wyoming,W,27,24,6,13,85,0,53,242,3,4,11,7,62,2,1
2016-12-17,San Diego State,MWC,N,Houston,W,34,10,10,14,128,1,37,127,2,6,6,3,25,0,0
2016-09-10,Eastern Michigan,MAC,A,Missouri,L,21,61,23,45,287,1,46,141,2,12,7,8,61,0,2
2016-09-17,Eastern Michigan,MAC,A,Charlotte,W,37,19,24,31,285,2,30,72,1,13,4,7,90,0,1
2016-09-23,Eastern Michigan,MAC,H,Wyoming,W,27,24,17,34,261,1,47,239,2,10,13,5,55,0,4
2016-10-01,Eastern Michigan,MAC,A,Bowling Green State,W,28,25,21,30,262,3,45,212,1,8,13,5,56,1,1
2016-10-08,Eastern Michigan,MAC,H,Toledo,L,20,35,20,38,255,1,20,62,1,11,4,5,51,1,1
2016-10-15,Eastern Michigan,MAC,A,Ohio,W,27,20,29,39,347,3,32,88,0,12,8,5,55,1,0
2016-10-22,Eastern Michigan,MAC,A,Western Michigan,L,31,45,29,45,319,1,30,142,3,17,5,7,50,1,1
2016-10-29,Eastern Michigan,MAC,H,Miami (OH),L,15,28,23,39,328,2,23,33,0,13,3,7,67,0,1
2016-11-08,Eastern Michigan,MAC,A,Ball State,W,48,41,37,72,468,3,37,154,3,23,10,4,30,2,1
2016-11-16,Eastern Michigan,MAC,H,Northern Illinois,L,24,31,17,38,184,1,56,291,2,9,18,7,68,0,2
2016-11-22,Eastern Michigan,MAC,H,Central Michigan,W,26,21,26,37,355,2,32,183,1,14,8,7,75,0,1
2016-12-23,Eastern Michigan,MAC,N,Old Dominion,L,20,24,26,47,300,2,38,170,0,16,8,3,15,0,1
2016-09-01,Florida International,CUSA,H,Indiana,L,13,34,24,47,268,0,21,63,1,12,2,6,36,0,3
2016-09-09,Florida International,CUSA,H,Maryland,L,14,41,14,28,170,1,40,202,1,7,7,9,90,0,1
2016-09-17,Florida International,CUSA,A,Massachusetts,L,13,21,20,34,178,0,34,137,1,8,7,10,95,2,0
2016-09-24,Florida International,CUSA,H,UCF,L,14,53,11,24,109,1,34,80,1,5,5,5,55,0,1
2016-10-01,Florida International,CUSA,H,Florida Atlantic,W,33,31,15,30,199,1,49,270,3,9,14,1,5,0,2
2016-10-08,Florida International,CUSA,A,UTEP,W,35,21,21,31,241,3,44,258,1,10,12,6,57,0,1
2016-10-15,Florida International,CUSA,A,Charlotte,W,27,26,26,42,315,2,21,39,1,15,1,5,55,1,2
2016-10-22,Florida International,CUSA,H,Louisiana Tech,L,24,44,29,49,331,3,29,67,0,18,5,7,49,0,1
2016-10-29,Florida International,CUSA,H,Middle Tennessee State,L,35,42,27,40,307,3,44,210,2,15,11,3,25,2,1
2016-11-05,Florida International,CUSA,A,Western Kentucky,L,21,49,22,34,210,2,30,101,1,13,4,4,30,1,2
2016-11-19,Florida International,CUSA,H,Marshall,W,31,14,18,25,257,1,41,259,3,12,13,5,45,0,2
2016-11-26,Florida International,CUSA,A,Old Dominion,L,28,42,11,23,135,2,36,97,1,5,10,3,42,0,1
2016-09-02,Temple,American,H,Army,L,13,28,12,26,168,0,28,83,1,10,5,5,35,0,3
2016-09-17,Temple,American,A,Penn State,L,27,34,25,34,286,0,28,38,3,9,2,13,118,0,1
2016-09-24,Temple,American,H,Charlotte,W,48,20,17,32,297,2,34,210,4,11,12,5,31,0,0
2016-10-01,Temple,American,H,SMU,W,45,20,7,18,124,1,45,244,4,5,11,3,25,1,2
2016-10-06,Temple,American,A,Memphis,L,27,34,36,59,445,2,29,86,1,19,6,7,61,1,2
2016-10-15,Temple,American,A,UCF,W,26,25,12,24,167,2,51,197,1,9,11,10,69,1,1
2016-10-21,Temple,American,H,South Florida,W,46,30,14,21,209,1,48,322,4,8,16,8,75,0,0
2016-10-29,Temple,American,H,Cincinnati,W,34,13,12,19,199,2,60,275,2,7,16,3,25,1,0
2016-11-04,Temple,American,A,Connecticut,W,21,0,12,18,215,3,46,216,0,9,13,4,25,1,2
2016-11-19,Temple,American,A,Tulane,W,31,0,18,33,337,2,48,196,2,12,12,7,55,0,0
2016-11-26,Temple,American,H,East Carolina,W,37,10,12,20,158,0,46,256,5,9,12,0,0,0,0
2016-12-03,Temple,American,A,Navy,W,34,10,16,25,199,2,36,189,2,8,10,4,30,0,0
2016-12-27,Temple,American,N,Wake Forest,L,26,34,28,49,396,2,23,-20,0,14,5,4,35,1,1
2016-09-03,Louisiana,Sun Belt,H,Boise State,L,10,45,21,33,186,1,40,81,0,9,5,10,71,0,0
2016-09-17,Louisiana,Sun Belt,H,South Alabama,W,28,23,18,26,256,3,36,256,1,10,10,4,30,0,2
2016-09-24,Louisiana,Sun Belt,A,Tulane,L,39,41,19,38,240,2,63,137,2,13,7,5,30,2,2
2016-10-01,Louisiana,Sun Belt,A,New Mexico State,L,31,37,20,36,227,1,49,205,2,10,10,8,95,0,2
2016-10-12,Louisiana,Sun Belt,H,Appalachian State,L,0,24,21,35,128,0,41,139,0,5,9,7,65,0,0
2016-10-22,Louisiana,Sun Belt,A,Texas State,W,27,3,18,22,165,1,48,236,2,8,13,13,93,0,1
2016-11-05,Louisiana,Sun Belt,H,Idaho,L,13,23,17,30,161,0,40,105,1,6,10,6,29,0,0
2016-11-10,Louisiana,Sun Belt,A,Georgia Southern,W,33,26,18,27,258,1,40,230,3,9,14,8,64,1,0
2016-11-19,Louisiana,Sun Belt,A,Georgia,L,21,35,14,24,189,0,46,276,3,9,12,5,35,1,3
2016-11-26,Louisiana,Sun Belt,H,Arkansas State,W,24,19,13,24,242,2,33,50,0,9,3,5,50,0,0
2016-12-03,Louisiana,Sun Belt,A,Louisiana-Monroe,W,30,3,2,5,0,0,61,240,1,0,16,6,43,0,2
2016-12-17,Louisiana,Sun Belt,N,Southern Mississippi,L,21,28,8,22,95,0,47,157,3,5,13,6,57,0,1
2016-09-10,UCF,American,A,Michigan,L,14,51,6,22,56,0,46,275,2,2,12,9,76,2,0
2016-09-17,UCF,American,H,Maryland,L,24,30,21,37,260,2,54,195,1,10,12,7,56,3,1
2016-09-24,UCF,American,A,Florida International,W,53,14,12,20,225,1,56,276,6,8,16,8,60,0,0
2016-10-01,UCF,American,A,East Carolina,W,47,29,11,29,156,0,44,217,4,5,10,10,92,0,2
2016-10-15,UCF,American,H,Temple,L,25,26,13,22,210,2,36,86,1,7,4,12,110,0,1
2016-10-22,UCF,American,A,Connecticut,W,24,16,29,45,317,3,30,83,0,17,4,5,24,0,0
2016-10-29,UCF,American,A,Houston,L,24,31,19,33,155,0,33,40,3,6,6,4,25,2,2
2016-11-05,UCF,American,H,Tulane,W,37,6,12,23,150,0,32,147,2,5,9,6,68,1,1
2016-11-12,UCF,American,H,Cincinnati,W,24,3,22,34,150,1,43,155,1,9,10,4,36,0,0
2016-11-19,UCF,American,H,Tulsa,L,20,35,25,52,233,0,33,88,1,11,4,5,30,2,0
2016-11-26,UCF,American,A,South Florida,L,31,48,28,47,338,2,35,64,2,14,7,5,30,1,2
2016-12-17,UCF,American,N,Arkansas State,L,13,31,26,48,211,1,30,12,0,9,1,11,82,3,0
2016-09-02,Toledo,MAC,A,Arkansas State,W,31,10,23,31,371,3,45,185,1,14,9,6,58,2,0
2016-09-17,Toledo,MAC,H,Fresno State,W,52,17,16,28,301,5,55,318,2,10,15,6,45,0,0
2016-09-30,Toledo,MAC,A,Brigham Young,L,53,55,30,38,505,5,41,187,2,19,10,8,81,0,2
2016-10-08,Toledo,MAC,A,Eastern Michigan,W,35,20,25,31,247,4,51,220,1,15,13,6,60,0,0
2016-10-15,Toledo,MAC,H,Bowling Green State,W,42,35,23,30,322,4,43,219,2,14,8,7,73,0,1
2016-10-22,Toledo,MAC,H,Central Michigan,W,31,17,23,32,264,4,37,140,0,13,6,7,67,0,0
2016-10-27,Toledo,MAC,H,Ohio,L,26,31,32,46,438,3,29,122,0,15,8,9,66,1,1
2016-11-02,Toledo,MAC,A,Akron,W,48,17,27,38,332,3,48,290,3,16,15,8,63,0,0
2016-11-09,Toledo,MAC,N,Northern Illinois,W,31,24,23,33,286,3,40,134,1,14,7,6,48,0,1
2016-11-16,Toledo,MAC,H,Ball State,W,37,19,25,39,325,3,32,179,0,13,8,4,34,0,1
2016-11-25,Toledo,MAC,A,Western Michigan,L,35,55,13,24,229,3,30,227,2,8,9,9,71,1,2
2016-12-17,Toledo,MAC,N,Appalachian State,L,28,31,18,26,247,2,28,127,2,9,5,7,62,0,0
2016-09-03,Boise State,MWC,A,Louisiana,W,45,10,24,35,426,3,38,158,3,18,9,7,60,0,0
2016-09-10,Boise State,MWC,H,Washington State,W,31,28,19,35,299,1,26,121,2,14,6,3,35,0,3
2016-09-24,Boise State,MWC,A,Oregon State,W,38,24,20,37,238,1,42,274,3,13,14,6,55,2,0
2016-10-01,Boise State,MWC,H,Utah State,W,21,10,17,26,230,3,40,154,0,9,8,8,101,1,0
2016-10-07,Boise State,MWC,A,New Mexico,W,49,21,21,30,391,5,29,65,2,16,2,2,15,0,0
2016-10-15,Boise State,MWC,H,Colorado State,W,28,23,17,25,218,2,48,226,2,10,11,3,19,0,0
2016-10-20,Boise State,MWC,H,Brigham Young,W,28,27,25,39,442,3,35,129,1,18,6,8,65,3,2
2016-10-29,Boise State,MWC,A,Wyoming,L,28,30,23,36,328,1,27,159,3,16,8,4,24,1,1
2016-11-04,Boise State,MWC,H,San Jose State,W,45,31,16,21,219,3,54,298,3,12,15,2,10,0,0
2016-11-12,Boise State,MWC,A,Hawaii,W,52,16,20,24,357,4,44,246,3,11,11,6,55,0,0
2016-11-18,Boise State,MWC,H,Nevada-Las Vegas,W,42,25,10,21,109,0,47,271,6,6,14,1,10,1,0
2016-11-25,Boise State,MWC,A,Air Force,L,20,27,9,26,316,1,25,84,1,8,3,3,27,1,0
2016-12-27,Boise State,MWC,N,Baylor,L,12,31,32,51,305,1,38,83,0,16,8,3,15,1,2
2016-09-03,North Texas,CUSA,H,SMU,L,21,34,32,50,311,2,29,83,1,20,5,6,68,0,3
2016-09-17,North Texas,CUSA,A,Florida,L,0,32,6,22,66,0,28,-13,0,3,2,7,70,0,1
2016-09-24,North Texas,CUSA,A,Rice,W,42,35,17,29,224,1,42,215,5,9,8,10,70,1,0
2016-10-01,North Texas,CUSA,H,Middle Tennessee State,L,13,30,33,54,303,1,22,5,1,11,3,9,90,0,0
2016-10-08,North Texas,CUSA,H,Marshall,W,38,21,18,28,206,1,54,252,3,10,11,10,78,2,0
2016-10-22,North Texas,CUSA,A,Army,W,35,18,9,17,118,1,33,202,3,6,7,10,91,0,1
2016-10-29,North Texas,CUSA,A,UTSA,L,17,31,27,38,257,1,34,152,1,12,8,2,25,2,2
2016-11-05,North Texas,CUSA,H,Louisiana Tech,L,24,45,23,34,207,1,30,82,2,10,7,10,99,0,1
2016-11-12,North Texas,CUSA,A,Western Kentucky,L,7,45,17,33,117,0,20,115,1,4,3,8,66,1,1
2016-11-19,North Texas,CUSA,H,Southern Mississippi,W,29,23,14,29,267,2,29,111,1,9,6,12,95,2,1
2016-11-26,North Texas,CUSA,A,UTEP,L,24,52,23,42,197,2,27,107,1,9,9,3,35,0,0
2016-12-27,North Texas,CUSA,N,Army,L,31,38,27,40,314,3,27,96,1,11,7,6,55,0,2
2016-09-03,Brigham Young,Ind,N,Arizona,W,18,16,21,29,202,1,47,213,1,10,14,8,65,0,0
2016-09-10,Brigham Young,Ind,A,Utah,L,19,20,22,39,185,0,28,146,2,11,6,10,112,0,2
2016-09-17,Brigham Young,Ind,H,UCLA,L,14,17,26,49,250,1,25,23,1,12,4,2,15,0,1
2016-09-24,Brigham Young,Ind,N,West Virginia,L,32,35,23,36,241,2,40,280,2,14,12,8,51,1,3
2016-09-30,Brigham Young,Ind,H,Toledo,W,55,53,11,21,248,1,45,338,6,10,14,7,82,0,0
2016-10-08,Brigham Young,Ind,A,Michigan State,W,31,14,18,29,138,1,49,260,3,7,15,3,24,0,0
2016-10-14,Brigham Young,Ind,H,Mississippi State,W,28,21,16,28,165,3,46,147,1,8,8,9,84,1,1
2016-10-20,Brigham Young,Ind,A,Boise State,L,27,28,21,41,187,0,38,135,1,9,9,7,61,0,0
2016-11-05,Brigham Young,Ind,A,Cincinnati,W,20,3,15,25,130,0,47,207,2,9,12,5,28,0,1
2016-11-19,Brigham Young,Ind,H,Massachusetts,W,51,9,20,34,184,1,49,247,4,11,12,5,64,1,0
2016-11-26,Brigham Young,Ind,H,Utah State,W,28,10,11,22,106,2,54,249,1,5,14,8,68,0,2
2016-12-21,Brigham Young,Ind,N,Wyoming,W,24,21,8,15,96,1,35,216,2,5,7,5,63,1,1
2016-09-10,Florida Atlantic,CUSA,A,Miami (FL),L,10,38,18,37,167,0,34,47,1,7,4,6,45,0,1
2016-09-17,Florida Atlantic,CUSA,A,Kansas State,L,7,63,15,28,129,0,37,82,1,4,8,10,93,2,2
2016-09-24,Florida Atlantic,CUSA,H,Ball State,L,27,31,25,37,324,1,36,121,2,12,8,2,20,1,1
2016-10-01,Florida Atlantic,CUSA,A,Florida International,L,31,33,9,21,92,1,36,236,2,5,12,4,35,1,0
2016-10-09,Florida Atlantic,CUSA,H,Charlotte,L,23,28,22,42,212,0,41,174,3,13,11,3,25,0,1
2016-10-15,Florida Atlantic,CUSA,A,Marshall,L,21,27,11,20,175,0,45,281,3,7,16,5,65,1,1
2016-10-29,Florida Atlantic,CUSA,H,Western Kentucky,L,3,52,15,34,77,0,33,125,0,4,6,1,10,1,1
2016-11-05,Florida Atlantic,CUSA,A,Rice,W,42,25,16,26,321,2,40,340,4,10,15,13,122,0,0
2016-11-12,Florida Atlantic,CUSA,H,UTEP,W,35,31,20,27,233,1,36,243,3,11,13,5,45,1,2
2016-11-19,Florida Atlantic,CUSA,H,Old Dominion,L,24,42,15,28,219,0,34,144,3,10,6,8,62,0,0
2016-11-26,Florida Atlantic,CUSA,A,Middle Tennessee State,L,56,77,26,35,290,2,53,299,6,17,17,1,10,0,4
2016-09-03,South Alabama,Sun Belt,A,Mississippi State,W,21,20,24,34,285,2,29,94,1,12,6,8,57,0,0
2016-09-10,South Alabama,Sun Belt,H,Georgia Southern,L,9,24,21,43,279,0,27,73,0,11,6,6,65,0,1
2016-09-17,South Alabama,Sun Belt,A,Louisiana,L,23,28,21,29,264,2,37,74,1,13,5,3,20,1,0
2016-10-01,South Alabama,Sun Belt,H,San Diego State,W,42,24,16,21,242,3,40,89,2,9,7,10,93,0,1
2016-10-15,South Alabama,Sun Belt,A,Arkansas State,L,7,17,12,27,194,0,31,61,1,7,6,9,67,1,1
2016-10-20,South Alabama,Sun Belt,H,Troy,L,21,28,11,20,195,1,39,145,2,7,4,13,100,1,0
2016-10-29,South Alabama,Sun Belt,H,Georgia State,W,13,10,15,27,124,0,43,182,1,7,11,5,44,1,1
2016-11-05,South Alabama,Sun Belt,A,Louisiana-Monroe,L,35,42,23,37,307,1,41,209,4,17,11,12,83,0,1
2016-11-26,South Alabama,Sun Belt,A,Idaho,L,31,38,25,45,326,3,35,157,1,14,9,10,73,0,2
2016-12-03,South Alabama,Sun Belt,H,New Mexico State,W,35,28,16,28,239,1,49,282,4,9,13,4,50,1,2
2016-12-30,South Alabama,Sun Belt,N,Air Force,L,21,45,10,26,245,1,21,68,2,7,6,9,71,2,1
2016-09-17,Memphis,American,H,Kansas,W,43,7,15,25,189,2,47,205,2,6,12,8,89,0,0
2016-09-24,Memphis,American,H,Bowling Green State,W,77,3,23,32,395,6,45,240,4,13,9,9,85,0,0
2016-10-01,Memphis,American,A,Ole Miss,L,28,48,31,47,355,0,31,119,4,16,7,7,52,1,3
2016-10-06,Memphis,American,H,Temple,W,34,27,17,26,174,0,31,151,2,10,4,3,25,1,0
2016-10-14,Memphis,American,A,Tulane,W,24,14,21,34,236,1,33,163,1,7,8,7,79,2,1
2016-10-22,Memphis,American,A,Navy,L,28,42,25,40,333,2,31,98,1,18,6,3,25,1,0
2016-10-29,Memphis,American,H,Tulsa,L,30,59,19,40,349,3,42,159,1,11,9,12,98,2,2
2016-11-05,Memphis,American,A,SMU,W,51,7,24,33,314,4,39,160,1,13,10,3,26,0,0
2016-11-12,Memphis,American,H,South Florida,L,42,49,29,46,331,3,35,277,2,15,12,6,60,0,1
2016-11-18,Memphis,American,A,Cincinnati,W,34,7,16,20,159,2,53,172,2,10,9,5,45,1,0
2016-11-25,Memphis,American,H,Houston,W,48,44,30,45,409,4,34,146,2,19,6,10,94,0,0
2016-12-20,Memphis,American,N,Western Kentucky,L,31,51,27,49,418,4,32,73,0,18,5,5,53,2,1
2016-09-02,Army,Ind,A,Temple,W,28,13,2,5,15,0,67,329,4,1,23,5,34,0,0
2016-09-10,Army,Ind,H,Rice,W,31,14,4,6,66,0,69,348,4,4,18,5,50,0,0
2016-09-17,Army,Ind,A,UTEP,W,66,14,7,8,174,1,71,426,7,7,24,2,10,0,0
2016-09-24,Army,Ind,A,Buffalo,L,20,23,4,10,48,0,67,396,2,2,19,8,83,1,1
2016-10-08,Army,Ind,A,Duke,L,6,13,3,11,49,0,43,165,1,2,5,5,40,2,1
2016-10-22,Army,Ind,H,North Texas,L,18,35,7,21,94,0,67,302,2,3,19,9,79,3,4
2016-10-29,Army,Ind,A,Wake Forest,W,21,13,6,9,145,1,64,238,2,4,17,2,20,1,1
2016-11-05,Army,Ind,H,Air Force,L,12,31,5,16,84,1,40,144,1,4,7,5,35,0,2
2016-11-12,Army,Ind,N,Notre Dame,L,6,44,2,8,13,0,42,229,1,1,9,7,68,0,1
2016-12-10,Army,Ind,N,Navy,W,21,17,2,4,35,0,70,316,3,1,22,0,0,3,1
2016-12-27,Army,Ind,N,North Texas,W,38,31,2,4,53,0,73,481,6,2,20,4,40,1,0
2016-09-03,Auburn,SEC,H,Clemson,L,13,19,15,28,175,0,41,87,1,8,6,9,60,1,2
2016-09-10,Auburn,SEC,H,Arkansas State,W,51,14,17,23,244,3,62,462,3,10,20,5,40,1,0
2016-09-17,Auburn,SEC,H,Texas A&M,L,16,29,22,35,163,0,54,236,2,9,14,6,28,1,0
2016-09-24,Auburn,SEC,H,LSU,W,18,13,19,26,234,0,49,154,0,10,7,4,28,1,0
2016-10-01,Auburn,SEC,H,Louisiana-Monroe,W,58,7,15,18,278,3,66,410,5,11,23,3,15,1,0
2016-10-08,Auburn,SEC,A,Mississippi State,W,38,14,14,18,204,1,56,228,3,10,10,5,40,1,1
2016-10-22,Auburn,SEC,H,Arkansas,W,56,3,7,12,89,1,57,543,7,4,22,2,10,0,0
2016-10-29,Auburn,SEC,A,Ole Miss,W,40,29,15,22,247,1,52,307,3,12,14,4,30,0,0
2016-11-05,Auburn,SEC,H,Vanderbilt,W,23,16,12,17,115,1,45,271,1,4,11,5,56,1,0
2016-11-12,Auburn,SEC,A,Georgia,L,7,13,8,22,37,0,32,127,1,2,8,3,36,0,1
2016-11-26,Auburn,SEC,A,Alabama,L,12,30,7,19,116,0,26,66,0,3,4,4,19,0,1
2017-01-02,Auburn,SEC,N,Oklahoma,L,19,35,13,27,154,1,46,185,1,7,14,6,63,0,1
2016-09-17,Marshall,CUSA,H,Akron,L,38,65,33,59,446,4,38,114,1,17,8,17,180,1,3
2016-09-24,Marshall,CUSA,H,Louisville,L,28,59,9,21,59,2,43,148,1,2,10,9,95,1,1
2016-10-01,Marshall,CUSA,A,Pitt,L,27,43,20,32,240,2,30,104,2,7,9,5,67,0,1
2016-10-08,Marshall,CUSA,A,North Texas,L,21,38,20,42,258,1,28,13,1,12,2,6,70,0,1
2016-10-15,Marshall,CUSA,H,Florida Atlantic,W,27,21,27,39,330,1,42,106,2,16,6,4,40,0,1
2016-10-22,Marshall,CUSA,H,Charlotte,L,24,27,32,46,262,2,24,88,1,13,5,12,115,1,1
2016-10-29,Marshall,CUSA,A,Southern Mississippi,L,14,24,20,34,166,1,25,60,1,8,2,5,65,0,0
2016-11-05,Marshall,CUSA,A,Old Dominion,L,14,38,20,29,138,2,20,76,0,5,5,5,39,0,0
2016-11-12,Marshall,CUSA,H,Middle Tennessee State,W,42,17,21,37,246,4,41,207,2,13,13,3,35,0,0
2016-11-19,Marshall,CUSA,A,Florida International,L,14,31,29,42,301,2,26,78,0,18,5,5,55,0,2
2016-11-26,Marshall,CUSA,H,Western Kentucky,L,6,60,19,35,143,1,39,87,0,4,10,11,90,0,2
2016-09-03,UTEP,CUSA,H,New Mexico State,W,38,22,15,28,229,3,49,289,2,11,13,7,56,1,0
2016-09-10,UTEP,CUSA,A,Texas,L,7,41,14,21,73,0,40,135,1,2,4,8,78,1,0
2016-09-17,UTEP,CUSA,H,Army,L,14,66,12,23,166,1,19,88,1,6,4,7,58,1,1
2016-09-24,UTEP,CUSA,H,Southern Mississippi,L,7,34,14,28,113,0,26,145,1,5,4,6,57,1,2
2016-10-01,UTEP,CUSA,A,Louisiana Tech,L,7,28,25,34,293,1,35,122,0,13,9,6,55,1,1
2016-10-08,UTEP,CUSA,H,Florida International,L,21,35,17,39,191,1,25,149,2,10,4,3,30,0,1
2016-10-22,UTEP,CUSA,A,UTSA,W,52,49,16,24,285,4,38,159,3,10,8,13,72,1,0
2016-10-29,UTEP,CUSA,H,Old Dominion,L,21,31,22,37,205,2,35,132,1,12,9,2,10,1,1
2016-11-12,UTEP,CUSA,A,Florida Atlantic,L,31,35,13,19,118,2,40,237,2,9,11,7,59,0,1
2016-11-19,UTEP,CUSA,A,Rice,L,24,44,19,34,169,2,18,63,0,9,3,5,51,0,1
2016-11-26,UTEP,CUSA,H,North Texas,W,52,24,12,18,171,2,40,384,4,6,12,3,36,1,0
2016-09-03,LSU,SEC,N,Wisconsin,L,14,16,12,21,131,1,29,126,0,8,5,5,57,1,2
2016-09-17,LSU,SEC,H,Mississippi State,W,23,20,19,32,215,1,39,177,2,11,9,7,56,1,0
2016-09-24,LSU,SEC,A,Auburn,L,13,18,15,27,118,1,32,220,0,5,8,5,50,1,0
2016-10-01,LSU,SEC,H,Missouri,W,42,7,19,30,216,0,52,418,6,9,19,5,35,0,0
2016-10-15,LSU,SEC,H,Southern Mississippi,W,45,10,11,18,276,3,24,183,3,9,8,6,55,0,1
2016-10-22,LSU,SEC,H,Ole Miss,W,38,21,19,28,204,1,35,312,4,10,10,6,43,2,1
2016-11-05,LSU,SEC,H,Alabama,L,0,10,11,24,92,0,27,33,0,2,4,3,20,0,1
2016-11-12,LSU,SEC,A,Arkansas,W,38,10,10,16,157,0,51,390,5,6,15,5,44,2,0
2016-11-19,LSU,SEC,H,Florida,L,10,16,14,26,204,0,45,219,1,10,13,2,20,2,0
2016-11-24,LSU,SEC,A,Texas A&M,W,54,39,20,28,324,2,46,298,5,13,13,5,29,0,0
2016-12-31,LSU,SEC,N,Louisville,W,29,9,16,29,217,2,41,177,1,11,5,4,48,0,1
2016-09-03,Tulsa,American,H,San Jose State,W,45,10,13,25,207,1,58,305,3,9,19,2,25,0,0
2016-09-10,Tulsa,American,A,Ohio State,L,3,48,15,32,127,0,37,61,0,9,4,5,46,2,4
2016-09-24,Tulsa,American,A,Fresno State,W,48,41,24,34,281,4,68,344,2,10,22,8,71,1,1
2016-10-07,Tulsa,American,H,SMU,W,43,40,25,44,247,1,59,315,4,17,15,17,149,0,1
2016-10-15,Tulsa,American,A,Houston,L,31,38,27,51,365,1,35,94,3,18,6,5,25,1,1
2016-10-22,Tulsa,American,H,Tulane,W,50,27,14,23,236,3,58,330,3,9,17,6,36,2,0
2016-10-29,Tulsa,American,A,Memphis,W,59,30,20,33,234,2,54,362,6,13,14,7,63,1,0
2016-11-05,Tulsa,American,H,East Carolina,W,45,24,22,38,274,3,54,342,3,14,18,10,86,0,0
2016-11-12,Tulsa,American,A,Navy,L,40,42,16,27,369,4,38,207,1,13,10,3,35,0,1
2016-11-19,Tulsa,American,A,UCF,W,35,20,12,25,126,2,56,348,3,5,15,3,26,0,1
2016-11-25,Tulsa,American,H,Cincinnati,W,40,37,25,39,305,3,65,306,2,18,14,3,37,1,2
2016-12-19,Tulsa,American,N,Central Michigan,W,55,10,29,39,320,5,46,261,1,14,20,3,25,0,0
2016-09-10,Air Force,MWC,H,Georgia State,W,48,14,3,9,67,0,83,464,5,2,28,2,30,0,0
2016-09-24,Air Force,MWC,A,Utah State,W,27,20,5,13,113,1,52,213,2,3,13,8,66,0,0
2016-10-01,Air Force,MWC,H,Navy,W,28,14,8,15,257,2,53,173,1,8,10,5,70,0,1
2016-10-08,Air Force,MWC,A,Wyoming,L,26,35,6,19,188,2,39,149,1,6,6,4,45,1,3
2016-10-15,Air Force,MWC,N,New Mexico,L,40,45,12,24,280,2,49,251,3,11,12,4,41,0,0
2016-10-22,Air Force,MWC,H,Hawaii,L,27,34,1,10,20,0,87,389,3,1,24,4,35,2,1
2016-10-28,Air Force,MWC,A,Fresno State,W,31,21,5,9,97,1,73,327,2,4,19,6,47,1,0
2016-11-05,Air Force,MWC,A,Army,W,31,12,6,9,195,1,52,249,3,6,12,9,99,1,0
2016-11-12,Air Force,MWC,H,Colorado State,W,49,46,3,8,49,0,68,485,7,2,22,3,36,1,1
2016-11-19,Air Force,MWC,A,San Jose State,W,41,38,3,7,33,1,63,458,4,1,25,7,85,1,1
2016-11-25,Air Force,MWC,H,Boise State,W,27,20,3,6,45,0,77,314,2,1,23,3,30,0,1
2016-12-30,Air Force,MWC,N,South Alabama,W,45,21,7,10,207,1,60,257,4,6,14,5,25,0,0
2016-09-10,Oregon,Pac-12,H,Virginia,W,44,26,21,31,331,3,45,301,3,11,10,12,117,0,0
2016-09-17,Oregon,Pac-12,A,Nebraska,L,32,35,14,23,146,0,47,336,5,5,14,13,126,0,0
2016-09-24,Oregon,Pac-12,H,Colorado,L,38,41,22,33,293,2,45,215,3,14,8,8,75,0,1
2016-10-01,Oregon,Pac-12,A,Washington State,L,33,51,17,27,202,0,37,214,4,8,12,4,42,1,1
2016-10-08,Oregon,Pac-12,H,Washington,L,21,70,21,34,179,2,43,230,1,9,11,5,40,1,1
