Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2013-02-16,Arkansas,SEC,Mike Anderson,H,Missouri,SEC,Frank Haith,W,73,71,26,61,7,23,14,24,7,28,16,7,2,11,25,23,58,2,14,23,31,11,45,12,7,3,17,25
2013-02-21,Arkansas,SEC,Mike Anderson,H,Georgia,SEC,Mark Fox,W,62,60,22,57,10,26,8,12,7,28,14,9,8,13,23,17,46,6,14,20,27,8,32,12,3,5,15,16
2013-02-23,Arkansas,SEC,Mike Anderson,A,Florida,SEC,Billy Donovan,L,54,71,21,58,6,27,6,15,10,30,11,3,4,13,16,29,62,8,23,5,11,12,38,14,7,3,8,12
2013-02-27,Arkansas,SEC,Mike Anderson,A,LSU,SEC,Johnny Jones,L,60,65,20,56,6,25,14,23,13,39,8,10,6,19,21,22,52,7,18,14,22,5,31,13,10,3,18,18
2013-03-02,Arkansas,SEC,Mike Anderson,H,Kentucky,SEC,John Calipari,W,73,60,24,69,6,25,19,29,19,43,13,11,1,7,21,20,43,3,14,17,27,7,36,5,3,4,18,24
2013-03-05,Arkansas,SEC,Mike Anderson,A,Missouri,SEC,Frank Haith,L,63,93,26,60,6,25,5,13,3,17,12,9,5,11,29,29,50,7,14,28,40,8,40,13,7,3,14,11
2013-03-09,Arkansas,SEC,Mike Anderson,H,Texas A&M,SEC,Billy Kennedy,W,73,62,19,50,7,22,28,36,13,28,11,14,5,11,15,21,41,6,11,14,20,4,21,12,4,0,22,24
2013-03-14,Arkansas,SEC,Mike Anderson,N,Vanderbilt,SEC,Kevin Stallings,L,72,75,24,55,4,16,20,34,12,37,13,7,6,11,25,23,56,12,28,17,30,10,34,14,5,5,12,24
2012-11-09,New Orleans,Independent,Mark Slessinger,H,San Jose State,WAC,George Nessman,W,72,68,27,54,1,7,17,24,3,22,15,8,3,18,17,29,56,3,11,7,17,7,31,11,13,3,20,23
2012-11-12,New Orleans,Independent,Mark Slessinger,H,Southern Illinois,MVC,Barry Hinson,L,55,72,17,48,1,12,20,33,7,18,8,9,3,27,18,28,55,1,8,15,18,10,36,14,13,2,27,25
2012-11-15,New Orleans,Independent,Mark Slessinger,H,Bethune-Cookman,MEAC,Gravelle Craig,L,65,71,26,55,4,15,9,14,9,34,20,2,6,14,19,22,65,7,24,20,26,18,38,14,9,3,7,15
2012-11-26,New Orleans,Independent,Mark Slessinger,A,Nicholls State,Southland,J.P. Piper,L,79,92,29,56,4,8,17,25,7,22,13,14,2,22,29,29,48,6,12,28,37,6,23,15,12,0,21,21
2012-11-29,New Orleans,Independent,Mark Slessinger,H,Southeast Missouri State,OVC,Dickey Nutt,L,67,83,24,63,1,11,18,25,10,23,10,6,3,11,19,32,60,7,12,12,16,15,40,13,6,7,18,19
2012-12-08,New Orleans,Independent,Mark Slessinger,A,Duquesne,A-10,Jim Ferry,L,70,88,27,67,5,17,11,19,6,23,13,3,0,8,20,31,63,10,27,16,26,19,54,19,2,5,16,14
2012-12-12,New Orleans,Independent,Mark Slessinger,H,Nicholls State,Southland,J.P. Piper,W,79,76,30,54,7,12,12,29,11,25,18,12,2,19,22,28,47,4,11,16,26,8,30,13,8,2,25,21
2012-12-17,New Orleans,Independent,Mark Slessinger,A,Southern Illinois,MVC,Barry Hinson,L,61,74,22,44,3,10,14,18,7,27,9,11,0,24,27,26,57,2,11,20,33,13,29,10,15,1,14,16
2012-12-19,New Orleans,Independent,Mark Slessinger,A,Southeast Missouri State,OVC,Dickey Nutt,L,71,94,26,57,4,13,15,24,11,30,10,6,4,12,17,34,62,10,25,16,20,8,28,20,5,4,7,19
2012-12-23,New Orleans,Independent,Mark Slessinger,N,Boise State,MWC,Leon Rice,L,51,67,19,59,0,8,13,22,7,30,9,8,3,15,14,25,61,8,22,9,9,12,43,18,5,4,20,20
2013-01-03,New Orleans,Independent,Mark Slessinger,A,Mississippi State,SEC,Rick Ray,L,46,97,17,51,1,8,11,21,6,24,7,9,3,23,19,35,62,11,21,16,20,11,35,17,14,9,17,17
2013-01-05,New Orleans,Independent,Mark Slessinger,A,Butler,A-10,Brad Stevens,L,44,57,17,43,4,10,6,11,3,20,9,7,2,13,19,17,42,5,16,18,23,8,31,14,3,4,14,14
2013-01-08,New Orleans,Independent,Mark Slessinger,A,San Jose State,WAC,George Nessman,L,64,71,23,65,3,16,15,21,14,46,10,5,2,19,25,27,69,3,16,14,27,14,38,16,13,4,9,18
2013-01-19,New Orleans,Independent,Mark Slessinger,A,Rice,CUSA,Ben Braun,L,71,95,26,54,5,15,14,15,6,24,14,6,4,19,15,38,62,12,24,7,8,3,23,20,13,4,12,15
2013-01-21,New Orleans,Independent,Mark Slessinger,H,NJIT,GWC,Jim Engles,W,96,94,34,74,5,18,23,34,12,33,20,9,6,18,30,29,63,8,20,28,45,11,38,13,10,3,21,27
2013-01-23,New Orleans,Independent,Mark Slessinger,A,Air Force,MWC,Dave Pilipovich,L,48,90,17,47,5,20,9,15,9,20,10,7,2,15,13,36,56,10,18,8,12,11,34,27,11,2,11,14
2013-02-06,New Orleans,Independent,Mark Slessinger,H,Texas-Rio Grande Valley,GWC,Ryan Marks,W,75,73,28,53,1,5,18,24,6,35,16,4,2,18,27,21,54,7,18,24,34,8,27,17,7,2,11,23
2013-02-09,New Orleans,Independent,Mark Slessinger,H,Houston Baptist,GWC,Ron Cottrell,L,68,75,25,62,2,9,16,20,10,34,14,5,2,22,23,27,57,6,12,15,28,7,31,18,9,2,18,17
2013-02-21,New Orleans,Independent,Mark Slessinger,A,Bowling Green State,MAC,Louis Orr,L,56,87,20,54,2,6,14,18,8,32,9,5,5,17,15,35,76,9,20,8,14,17,45,23,13,1,8,13
2013-02-23,New Orleans,Independent,Mark Slessinger,A,NJIT,GWC,Jim Engles,L,64,84,23,57,10,25,8,15,6,28,13,5,2,18,21,28,56,6,19,22,32,9,37,16,11,7,14,18
2013-02-25,New Orleans,Independent,Mark Slessinger,A,Houston Baptist,GWC,Ron Cottrell,L,52,65,18,53,1,10,15,22,13,36,5,10,4,21,25,21,56,3,13,20,30,14,40,11,7,2,14,22
2013-03-03,New Orleans,Independent,Mark Slessinger,A,Texas-Rio Grande Valley,GWC,Ryan Marks,L,57,71,19,53,2,7,17,25,7,34,7,6,1,19,26,23,56,6,18,19,32,10,40,17,5,4,14,24
2012-11-09,Hawaii,Big West,Gib Arnold,H,Maryland-Eastern Shore,MEAC,Frankie Allen,W,76,64,27,52,4,15,18,25,8,40,19,3,1,21,15,26,70,5,28,7,15,10,30,14,9,2,12,21
2012-11-11,Hawaii,Big West,Gib Arnold,H,Arkansas-Pine Bluff,SWAC,George Ivory,W,81,54,28,57,11,24,14,20,6,35,19,6,2,17,17,17,65,4,22,16,23,15,32,8,8,4,11,15
2012-11-13,Hawaii,Big West,Gib Arnold,H,Houston Baptist,GWC,Ron Cottrell,W,73,60,27,55,2,13,17,24,11,38,12,8,3,17,12,25,66,3,15,7,11,10,27,10,4,1,12,20
2012-11-17,Hawaii,Big West,Gib Arnold,H,Illinois,Big Ten,John Groce,L,77,78,27,66,6,14,17,31,17,44,14,2,0,16,17,27,64,11,31,13,20,7,28,8,8,8,8,26
2012-11-20,Hawaii,Big West,Gib Arnold,H,North Dakota,Big Sky,Brian Jones,W,71,66,28,62,9,27,6,10,9,33,14,5,7,10,18,21,58,9,25,15,20,9,33,11,2,4,14,17
2012-12-01,Hawaii,Big West,Gib Arnold,A,UNLV,MWC,Dave Rice,L,63,77,21,62,1,18,20,26,14,37,9,9,3,17,17,30,66,7,15,10,15,11,39,22,12,7,16,20
2012-12-08,Hawaii,Big West,Gib Arnold,H,Pepperdine,WCC,Marty Wilson,L,56,63,18,54,7,19,13,26,11,39,8,4,1,10,15,22,55,10,24,9,15,7,32,10,7,2,9,19
2012-12-23,Hawaii,Big West,Gib Arnold,N,ETSU,A-Sun,Murry Bartow,W,84,61,34,67,10,23,6,13,16,48,22,6,4,20,14,23,67,6,23,9,12,9,23,7,11,4,14,13
2012-12-23,Hawaii,Big West,Gib Arnold,H,Miami (FL),ACC,Jim Larranaga,L,58,73,22,55,8,21,6,8,11,29,16,2,3,15,13,27,56,6,18,13,16,9,29,11,10,4,6,11
2012-12-25,Hawaii,Big West,Gib Arnold,H,Ole Miss,SEC,Andy Kennedy,L,66,81,24,61,2,16,16,20,14,37,13,2,5,15,17,27,61,7,20,20,25,8,28,15,8,7,8,18
2012-12-30,Hawaii,Big West,Gib Arnold,H,Cal State Northridge,Big West,Bobby Braswell,W,74,71,27,54,4,10,16,31,12,44,12,5,7,18,13,28,74,6,15,9,18,15,35,14,7,4,9,25
2013-01-03,Hawaii,Big West,Gib Arnold,H,Cal State Fullerton,Big West,Andy Newman,W,90,88,36,64,6,16,12,20,13,34,20,6,2,20,14,36,70,10,23,6,11,10,26,15,14,2,14,19
2013-01-05,Hawaii,Big West,Gib Arnold,H,UC-Riverside,Big West,Jim Wooldridge,W,76,61,27,49,10,16,12,14,5,27,16,3,2,14,16,21,54,3,16,16,21,8,22,6,8,1,10,15
2013-01-09,Hawaii,Big West,Gib Arnold,A,UC-Irvine,Big West,Russ Turner,L,64,68,21,59,7,20,15,19,14,42,10,5,2,16,19,23,59,9,25,13,19,10,35,18,9,2,11,16
2013-01-12,Hawaii,Big West,Gib Arnold,A,Long Beach State,Big West,Dan Monson,L,72,76,29,60,7,22,7,15,10,32,14,7,2,17,24,24,52,10,23,18,29,7,29,19,7,2,15,17
2013-01-17,Hawaii,Big West,Gib Arnold,H,Pacific,Big West,Bob Thomason,W,60,52,19,51,7,18,15,23,11,36,11,9,5,22,14,21,68,3,27,7,11,14,34,13,14,3,13,21
2013-01-19,Hawaii,Big West,Gib Arnold,H,UC-Davis,Big West,Jim Les,L,82,93,29,67,6,21,18,22,15,36,14,12,0,12,22,29,55,16,26,19,26,10,32,19,6,3,17,18
2013-01-24,Hawaii,Big West,Gib Arnold,A,Cal Poly,Big West,Joe Callero,L,59,88,20,50,4,13,15,21,8,18,8,6,3,13,16,31,55,11,25,15,20,13,35,20,6,1,9,19
2013-01-26,Hawaii,Big West,Gib Arnold,A,UCSB,Big West,Bob Williams,W,78,73,25,53,3,10,25,39,18,42,16,2,5,13,17,27,61,9,28,10,15,10,28,21,3,1,8,25
2013-01-31,Hawaii,Big West,Gib Arnold,A,UC-Riverside,Big West,Jim Wooldridge,W,72,68,28,57,6,15,10,14,7,25,14,5,6,7,13,27,54,10,20,4,7,7,25,21,3,5,14,13
2013-02-02,Hawaii,Big West,Gib Arnold,A,Cal State Fullerton,Big West,Andy Newman,W,77,75,26,54,6,15,19,28,4,29,15,8,4,13,14,29,65,6,23,11,14,7,34,15,5,1,14,22
2013-02-07,Hawaii,Big West,Gib Arnold,H,Long Beach State,Big West,Dan Monson,W,94,73,32,59,7,14,23,31,14,40,18,9,1,22,24,21,55,5,20,26,37,7,21,11,19,0,16,27
2013-02-09,Hawaii,Big West,Gib Arnold,H,UC-Irvine,Big West,Russ Turner,W,78,72,27,62,3,16,21,27,9,33,8,5,5,7,12,29,67,9,18,5,7,11,36,11,4,3,12,18
2013-02-14,Hawaii,Big West,Gib Arnold,A,UC-Davis,Big West,Jim Les,L,65,89,25,55,7,22,8,9,8,27,16,3,4,17,17,32,66,11,19,14,18,14,35,14,9,2,12,12
2013-02-16,Hawaii,Big West,Gib Arnold,A,Pacific,Big West,Bob Thomason,L,71,80,25,56,6,17,15,23,10,29,15,3,3,8,27,24,47,5,9,27,33,9,33,16,1,1,10,20
2013-02-23,Hawaii,Big West,Gib Arnold,H,Northern Arizona,Big Sky,Jack Murphy,W,84,50,31,63,8,22,14,19,10,46,12,6,8,9,16,16,57,5,21,13,24,6,29,8,3,1,11,15
2013-02-28,Hawaii,Big West,Gib Arnold,H,UCSB,Big West,Bob Williams,W,70,66,19,48,8,17,24,30,6,28,11,8,3,14,18,17,43,12,27,20,27,5,25,11,11,3,15,22
2013-03-03,Hawaii,Big West,Gib Arnold,H,Cal Poly,Big West,Joe Callero,L,61,64,21,52,5,15,14,19,9,27,12,3,4,3,12,25,51,7,17,7,11,8,28,18,3,3,7,15
2013-03-07,Hawaii,Big West,Gib Arnold,A,Cal State Northridge,Big West,Bobby Braswell,L,75,88,30,66,5,18,10,16,15,40,16,4,3,13,16,27,59,11,27,23,27,7,28,18,7,3,8,13
2013-03-14,Hawaii,Big West,Gib Arnold,N,UC-Irvine,Big West,Russ Turner,L,60,71,22,63,4,18,12,16,10,33,12,3,4,12,24,21,52,6,19,23,31,8,35,10,7,6,12,14
2013-03-21,Hawaii,Big West,Gib Arnold,H,Air Force,MWC,Dave Pilipovich,L,65,69,22,52,5,23,16,23,11,33,13,6,6,15,10,24,55,15,31,6,12,9,29,19,6,1,15,17
2012-11-09,Marist,MAAC,Chuck Martin,H,Stony Brook,AEC,Steve Pikiell,L,57,60,23,64,7,21,4,7,12,38,14,7,3,14,19,20,56,6,20,14,19,10,36,10,6,5,16,17
2012-11-14,Marist,MAAC,Chuck Martin,A,Colgate,Patriot,Matt Langel,L,60,74,19,46,3,14,19,30,6,32,6,5,3,15,21,27,58,5,11,15,22,5,31,17,7,1,10,23
2012-11-17,Marist,MAAC,Chuck Martin,A,Columbia,Ivy,Kyle Smith,W,67,62,24,54,8,20,11,17,7,33,13,2,2,12,17,19,51,4,12,20,26,7,27,7,9,8,7,15
2012-11-22,Marist,MAAC,Chuck Martin,N,West Virginia,Big 12,Bob Huggins,L,44,87,13,48,7,20,11,15,9,28,8,1,1,23,16,36,68,5,9,10,14,15,38,19,14,3,7,17
2012-11-23,Marist,MAAC,Chuck Martin,N,Vanderbilt,SEC,Kevin Stallings,W,50,33,18,49,9,23,5,13,8,38,9,6,3,14,10,14,61,2,20,3,6,16,41,4,9,3,13,15
2012-11-25,Marist,MAAC,Chuck Martin,N,Clemson,ACC,Brad Brownell,L,44,59,17,50,6,23,4,9,5,25,8,5,3,11,14,25,53,2,9,7,13,8,38,7,8,5,13,11
2012-12-04,Marist,MAAC,Chuck Martin,A,Army,Patriot,Zach Spiker,L,57,91,19,57,8,32,11,16,5,22,10,9,5,16,17,34,67,15,30,8,11,16,51,24,6,1,19,17
2012-12-07,Marist,MAAC,Chuck Martin,H,Manhattan,MAAC,Steve Masiello,W,62,58,18,39,9,18,17,26,6,26,13,6,3,14,23,18,50,4,19,18,26,15,34,9,8,2,13,22
2012-12-09,Marist,MAAC,Chuck Martin,H,Canisius,MAAC,Jim Baron,L,82,94,27,63,8,25,20,28,6,29,16,11,5,9,20,30,69,17,36,17,28,19,47,23,4,2,15,22
2012-12-16,Marist,MAAC,Chuck Martin,H,Maine,AEC,Ted Woodward,W,94,69,34,62,9,20,17,23,11,33,18,11,3,17,15,25,65,1,12,18,23,15,35,10,10,1,18,22
2012-12-19,Marist,MAAC,Chuck Martin,A,Bucknell,Patriot,Dave Paulsen,L,65,71,22,60,5,18,16,17,6,30,10,3,1,10,24,23,56,4,12,21,30,4,32,16,6,6,6,16
2012-12-22,Marist,MAAC,Chuck Martin,A,Hartford,AEC,John Gallagher,L,46,56,14,47,1,12,17,25,4,27,7,9,4,14,18,22,52,3,15,9,15,7,36,7,9,2,18,23
2012-12-31,Marist,MAAC,Chuck Martin,H,College of Charleston,Southern,Doug Wojcik,L,75,85,26,56,9,20,14,18,3,24,12,5,3,11,19,29,56,8,17,19,28,9,39,12,6,5,11,20
2013-01-03,Marist,MAAC,Chuck Martin,A,Niagara,MAAC,Joe Mihalich,L,72,94,27,62,5,20,13,18,9,33,19,4,4,20,19,35,67,7,19,17,24,12,36,18,11,3,9,21
2013-01-05,Marist,MAAC,Chuck Martin,A,Canisius,MAAC,Jim Baron,L,64,73,23,56,5,19,13,20,12,30,16,10,6,16,18,24,56,10,23,15,19,11,36,17,8,3,16,18
2013-01-10,Marist,MAAC,Chuck Martin,H,Iona,MAAC,Tim Cluess,L,82,86,30,57,13,21,9,14,7,31,18,4,6,16,11,35,73,9,22,7,10,12,32,15,12,2,9,15
2013-01-13,Marist,MAAC,Chuck Martin,A,Manhattan,MAAC,Steve Masiello,L,53,65,15,47,2,10,21,37,12,29,4,7,3,10,23,21,39,4,12,19,31,8,37,10,7,7,15,29
2013-01-17,Marist,MAAC,Chuck Martin,A,Loyola (MD),MAAC,Jimmy Patsos,L,58,72,25,54,3,9,5,10,11,23,10,5,5,11,18,29,48,5,7,9,13,6,24,19,6,5,8,14
2013-01-19,Marist,MAAC,Chuck Martin,H,St. Peter's,MAAC,John Dunne,W,59,48,23,48,4,8,9,18,11,43,13,6,4,20,20,14,54,2,18,18,27,11,25,6,10,7,13,17
2013-01-24,Marist,MAAC,Chuck Martin,A,Fairfield,MAAC,Sydney Johnson,L,37,71,14,45,4,11,5,13,10,23,8,5,1,18,7,29,49,11,22,2,4,4,28,16,8,5,11,15
2013-01-27,Marist,MAAC,Chuck Martin,H,Siena,MAAC,Mitch Buonaguro,L,75,79,26,67,7,23,16,23,16,34,12,6,8,6,19,28,51,6,13,17,23,6,33,13,6,3,11,18
2013-01-31,Marist,MAAC,Chuck Martin,A,St. Peter's,MAAC,John Dunne,L,68,70,23,49,5,20,17,20,3,30,12,6,8,20,14,28,64,8,15,6,13,9,30,14,8,4,15,21
2013-02-03,Marist,MAAC,Chuck Martin,H,Rider,MAAC,Kevin Baggett,L,58,64,21,50,5,21,11,20,8,22,12,8,6,9,13,24,54,7,17,9,10,9,33,10,5,1,14,19
2013-02-07,Marist,MAAC,Chuck Martin,A,Iona,MAAC,Tim Cluess,W,105,104,37,84,11,26,20,29,12,44,26,7,10,12,24,36,82,11,26,21,27,11,49,22,7,2,13,20
2013-02-10,Marist,MAAC,Chuck Martin,H,Loyola (MD),MAAC,Jimmy Patsos,W,69,64,21,46,2,12,25,37,8,31,13,4,3,16,23,24,54,4,9,12,26,8,31,9,7,1,14,26
2013-02-15,Marist,MAAC,Chuck Martin,H,Niagara,MAAC,Joe Mihalich,L,54,57,15,41,4,12,20,32,7,26,10,9,4,18,13,22,59,6,22,7,11,13,38,5,11,3,19,26
2013-02-17,Marist,MAAC,Chuck Martin,A,Rider,MAAC,Kevin Baggett,L,63,67,22,51,10,23,9,18,9,28,12,4,1,11,13,27,51,8,16,5,7,7,31,11,3,1,14,17
2013-02-23,Marist,MAAC,Chuck Martin,H,VMI,Big South,Duggar Baucom,W,112,74,41,64,12,21,18,27,5,42,27,9,6,17,14,28,77,10,39,8,14,7,25,16,7,3,14,21
2013-03-01,Marist,MAAC,Chuck Martin,A,Siena,MAAC,Mitch Buonaguro,W,76,74,29,54,5,13,13,20,10,29,19,4,5,11,15,28,58,4,14,14,16,8,27,17,5,2,10,15
2013-03-03,Marist,MAAC,Chuck Martin,H,Fairfield,MAAC,Sydney Johnson,W,73,60,22,41,5,13,24,44,7,31,8,7,3,11,15,20,52,6,19,14,19,9,29,12,9,3,12,30
2013-03-08,Marist,MAAC,Chuck Martin,N,Siena,MAAC,Mitch Buonaguro,L,64,70,22,59,6,21,14,17,9,26,13,9,6,13,17,25,52,6,10,14,22,9,30,13,8,5,13,16
2012-11-10,Virginia Tech,ACC,James Johnson,H,ETSU,A-Sun,Murry Bartow,W,80,62,27,58,10,25,16,24,6,30,19,5,1,10,20,24,62,3,16,11,25,13,34,12,5,1,12,18
2012-11-12,Virginia Tech,ACC,James Johnson,H,Rhode Island,A-10,Dan Hurley,W,69,50,26,57,7,21,10,17,8,39,14,5,9,9,15,20,59,1,21,9,16,8,30,4,3,2,10,18
2012-11-15,Virginia Tech,ACC,James Johnson,H,VMI,Big South,Duggar Baucom,W,95,80,36,68,11,24,12,15,9,43,16,7,2,13,15,30,73,8,37,12,15,8,26,15,5,6,10,13
2012-11-19,Virginia Tech,ACC,James Johnson,A,UNC Greensboro,Southern,Wes Miller,W,96,87,24,53,14,22,34,42,6,37,13,4,8,14,15,32,75,11,35,12,17,11,37,16,5,0,9,25
2012-11-23,Virginia Tech,ACC,James Johnson,H,Appalachian State,Southern,Jason Capel,W,87,76,26,52,5,18,30,39,5,25,16,7,3,13,19,28,60,8,22,12,21,11,32,6,5,2,19,26
2012-11-27,Virginia Tech,ACC,James Johnson,H,Iowa,Big Ten,Fran McCaffery,W,95,79,32,61,4,15,27,30,8,32,12,6,4,9,20,31,64,4,22,13,18,8,30,16,2,4,10,23
2012-12-01,Virginia Tech,ACC,James Johnson,H,Oklahoma State,Big 12,Travis Ford,W,81,71,24,55,6,16,27,33,10,37,8,5,6,12,16,28,66,4,23,11,15,10,29,13,5,5,8,23
2012-12-08,Virginia Tech,ACC,James Johnson,A,West Virginia,Big 12,Bob Huggins,L,67,68,27,65,5,18,8,10,10,33,15,3,8,6,17,24,68,10,24,10,18,20,46,15,2,5,7,12
2012-12-10,Virginia Tech,ACC,James Johnson,H,Mississippi Valley State,SWAC,Chico Potts,W,70,49,23,60,2,12,22,30,15,47,10,4,9,15,19,18,70,4,29,9,14,16,42,6,5,5,14,20
2012-12-15,Virginia Tech,ACC,James Johnson,H,Georgia Southern,Southern,Charlton Young,L,73,78,27,68,6,27,13,17,18,37,7,5,4,13,23,25,57,11,26,17,27,12,35,15,3,3,17,17
2012-12-22,Virginia Tech,ACC,James Johnson,N,Bradley,MVC,Geno Ford,W,66,65,23,56,4,16,16,25,11,40,10,6,3,24,16,23,63,8,23,11,18,12,34,13,12,3,20,18
2012-12-23,Virginia Tech,ACC,James Johnson,N,Colorado State,MWC,Larry Eustachy,L,52,88,19,53,6,21,8,16,12,30,4,1,4,15,21,30,63,11,24,17,27,17,42,22,7,2,6,15
2012-12-29,Virginia Tech,ACC,James Johnson,N,BYU,WCC,Dave Rose,L,71,97,24,63,2,20,21,38,13,35,11,6,4,15,19,33,71,7,19,24,29,14,41,18,6,0,17,25
2013-01-05,Virginia Tech,ACC,James Johnson,A,Maryland,ACC,Mark Turgeon,L,71,94,25,67,4,19,17,24,16,35,7,5,1,11,19,31,60,10,23,22,28,12,40,18,2,4,11,17
2013-01-09,Virginia Tech,ACC,James Johnson,H,Boston College,ACC,Steve Donahue,L,75,86,29,56,7,14,10,15,7,30,14,0,1,17,26,29,60,8,22,20,35,10,32,17,9,3,5,14
2013-01-12,Virginia Tech,ACC,James Johnson,A,Georgia Tech,ACC,Brian Gregory,W,70,65,24,58,3,16,19,24,8,38,9,4,4,12,16,22,61,8,24,13,21,8,30,13,6,6,9,19
2013-01-19,Virginia Tech,ACC,James Johnson,H,Wake Forest,ACC,Jeff Bzdelik,W,66,65,27,60,4,13,8,16,10,36,12,4,6,7,11,25,68,7,19,8,12,15,40,14,4,1,8,15
2013-01-24,Virginia Tech,ACC,James Johnson,H,Virginia,ACC,Tony Bennett,L,58,74,19,43,5,15,15,24,7,31,6,3,0,14,17,26,51,11,23,11,18,5,21,21,9,3,6,18
2013-01-27,Virginia Tech,ACC,James Johnson,A,Clemson,ACC,Brad Brownell,L,70,77,21,60,5,16,23,32,12,29,9,3,2,5,25,22,49,10,21,23,29,11,38,11,2,9,9,22
2013-01-30,Virginia Tech,ACC,James Johnson,H,Miami (FL),ACC,Jim Larranaga,L,64,73,24,53,10,20,6,11,7,26,11,4,2,17,18,26,54,9,24,12,16,8,30,12,6,8,12,12
2013-02-02,Virginia Tech,ACC,James Johnson,A,UNC,ACC,Roy Williams,L,60,72,24,62,4,13,8,10,8,31,10,8,5,13,20,24,64,5,24,19,27,17,41,16,6,3,12,14
2013-02-07,Virginia Tech,ACC,James Johnson,H,Maryland,ACC,Mark Turgeon,L,55,60,22,65,2,18,9,16,10,29,6,4,8,6,15,21,52,8,21,10,23,15,44,14,4,4,14,17
2013-02-09,Virginia Tech,ACC,James Johnson,H,Georgia Tech,ACC,Brian Gregory,L,54,64,19,62,7,20,9,14,5,32,8,1,6,8,17,23,59,6,17,12,22,8,46,13,2,6,10,18
2013-02-12,Virginia Tech,ACC,James Johnson,A,Virginia,ACC,Tony Bennett,L,55,73,18,52,8,25,11,19,10,32,7,3,2,8,15,22,50,9,19,20,23,5,31,14,2,3,5,13
2013-02-16,Virginia Tech,ACC,James Johnson,A,NC State,ACC,Mark Gottfried,L,86,90,35,80,11,23,5,7,17,37,13,5,3,14,28,26,55,7,18,31,43,10,36,13,8,4,12,12
2013-02-21,Virginia Tech,ACC,James Johnson,H,Duke,ACC,Mike Krzyzewski,L,56,88,22,51,1,16,11,14,7,23,8,1,4,12,21,30,56,12,17,16,21,9,32,15,5,4,5,18
2013-02-24,Virginia Tech,ACC,James Johnson,H,Florida State,ACC,Leonard Hamilton,W,80,70,25,50,5,15,25,30,4,28,12,7,1,11,18,25,55,7,20,13,23,8,31,10,5,2,12,21
2013-02-27,Virginia Tech,ACC,James Johnson,A,Miami (FL),ACC,Jim Larranaga,L,58,76,21,53,3,16,13,19,10,26,8,4,1,10,21,23,46,8,21,22,30,6,25,11,6,5,10,19
2013-03-02,Virginia Tech,ACC,James Johnson,H,Clemson,ACC,Brad Brownell,W,69,61,23,42,6,13,17,22,7,32,5,5,6,16,14,23,54,4,16,11,16,6,18,11,11,0,9,16
2013-03-05,Virginia Tech,ACC,James Johnson,A,Duke,ACC,Mike Krzyzewski,L,57,85,22,57,5,17,8,13,11,29,7,1,2,10,19,30,58,12,23,13,16,11,36,17,3,2,4,13
2013-03-10,Virginia Tech,ACC,James Johnson,A,Wake Forest,ACC,Jeff Bzdelik,L,79,90,28,57,6,18,17,26,7,27,8,7,3,14,26,29,49,9,16,23,37,5,27,21,8,3,14,21
2013-03-14,Virginia Tech,ACC,James Johnson,N,NC State,ACC,Mark Gottfried,L,63,80,25,60,4,18,9,11,4,21,10,5,3,9,21,28,53,5,16,19,26,8,36,18,5,2,12,12
2012-11-09,Maryland,ACC,Mark Turgeon,N,Kentucky,SEC,John Calipari,L,69,72,25,75,3,19,16,21,23,46,17,6,5,11,23,24,56,6,13,18,28,12,34,12,5,11,12,16
2012-11-12,Maryland,ACC,Mark Turgeon,H,Morehead State,OVC,Sean Woods,W,67,45,23,47,4,12,17,29,13,37,14,6,6,20,11,19,60,1,14,6,8,11,25,4,7,5,18,26
2012-11-16,Maryland,ACC,Mark Turgeon,H,LIU,NEC,Jack Perri,W,91,74,35,62,8,12,13,20,9,40,28,5,10,15,16,30,71,7,25,7,13,9,29,18,7,5,8,17
2012-11-20,Maryland,ACC,Mark Turgeon,H,Lafayette,Patriot,Fran O'Hanlon,W,83,74,29,56,3,15,22,32,19,43,18,4,3,12,12,26,66,15,32,7,7,10,23,14,6,5,7,21
2012-11-24,Maryland,ACC,Mark Turgeon,H,Georgia Southern,Southern,Charlton Young,W,70,53,27,55,5,16,11,17,15,45,20,1,5,17,10,20,60,7,22,6,8,7,23,9,10,2,7,16
2012-11-27,Maryland,ACC,Mark Turgeon,A,Northwestern,Big Ten,Bill Carmody,W,77,57,29,55,5,13,14,17,10,42,15,3,2,14,19,18,53,6,25,15,22,3,15,14,5,3,4,14
2012-12-02,Maryland,ACC,Mark Turgeon,N,George Mason,CAA,Paul Hewitt,W,69,62,22,49,2,11,23,39,12,45,14,5,5,19,17,22,71,4,17,14,18,14,32,12,12,2,9,28
