Date,Team,Conference,Coach,Location,Opponent,OpponentConference,OpponentCoach,Result,Points,OpponentPoints,FieldGoals,FieldGoalAttempts,ThreePointers,ThreePointerAttempts,FreeThrows,FreeThrowAttempts,OffensiveRebounds,TeamRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,OpponentFieldGoals,OpponentFieldGoalAttempts,OpponentThreePointers,OpponentThreePointerAttempts,OpponentFreeThrows,OpponentFreeThrowAttempts,OpponentOffensiveRebounds,OpponentTeamRebounds,OpponentAssists,OpponentSteals,OpponentBlocks,OpponentTurnovers,OpponentPersonalFouls
2021-01-02,UNC Greensboro,Southern,Wes Miller,H,ETSU,Southern,Jason Shay,L,61,71,19,58,7,21,16,20,9,28,9,9,6,9,15,25,56,7,15,14,20,15,42,8,4,2,18,19
2021-01-06,UNC Greensboro,Southern,Wes Miller,A,Wofford,Southern,Jay McAuley,W,84,75,30,64,11,27,13,19,14,35,13,10,3,11,21,24,55,10,31,17,22,9,28,13,5,6,16,16
2021-01-09,UNC Greensboro,Southern,Wes Miller,H,Wofford,Southern,Jay McAuley,L,45,48,20,58,4,27,1,2,12,40,6,5,5,14,13,16,54,7,27,9,11,9,29,9,3,1,14,7
2021-01-14,UNC Greensboro,Southern,Wes Miller,A,Samford,Southern,Bucky McMillan,W,87,63,30,62,11,31,16,26,7,37,15,7,7,11,22,20,63,5,26,18,28,16,39,5,5,1,19,24
2021-01-16,UNC Greensboro,Southern,Wes Miller,A,Samford,Southern,Bucky McMillan,W,82,70,26,62,11,30,19,28,12,35,15,6,1,8,18,27,60,7,28,9,18,12,38,15,3,2,15,22
2021-01-18,UNC Greensboro,Southern,Wes Miller,H,Citadel,Southern,Duggar Baucom,W,87,73,38,73,5,20,6,11,12,36,11,8,7,6,19,26,61,9,33,12,18,7,30,9,2,2,11,14
2021-01-23,UNC Greensboro,Southern,Wes Miller,A,Chattanooga,Southern,Lamont Paris,W,74,66,30,64,5,20,9,11,11,35,13,4,2,7,14,25,55,7,21,9,10,4,21,12,5,3,9,16
2021-01-27,UNC Greensboro,Southern,Wes Miller,H,Mercer,Southern,Greg Gary,W,81,68,31,66,9,20,10,13,14,35,15,2,2,11,13,24,49,7,14,13,16,2,22,15,7,3,14,17
2021-01-30,UNC Greensboro,Southern,Wes Miller,H,VMI,Southern,Dan Earl,W,76,59,31,72,8,27,6,9,8,39,9,15,3,7,18,21,58,8,34,9,13,7,40,11,2,3,19,13
2021-02-03,UNC Greensboro,Southern,Wes Miller,A,Citadel,Southern,Duggar Baucom,W,85,66,35,69,9,22,6,7,5,33,20,9,4,7,18,21,55,5,23,19,25,9,35,7,4,4,14,10
2021-02-08,UNC Greensboro,Southern,Wes Miller,A,Furman,Southern,Bob Richey,L,49,68,18,62,2,18,11,13,7,28,5,12,2,15,12,27,57,7,23,7,10,7,42,15,6,8,18,15
2020-11-25,Austin Peay,OVC,Matt Figger,N,Omaha,Summit,Derrin Hansen,W,72,66,25,57,6,18,16,24,10,36,14,11,6,19,20,26,61,3,12,11,19,11,36,5,7,2,19,23
2020-11-26,Austin Peay,OVC,Matt Figger,N,ETSU,Southern,Jason Shay,W,67,66,24,62,3,14,16,22,20,43,9,7,2,16,19,24,57,9,29,9,18,12,34,10,8,0,16,20
2020-11-27,Austin Peay,OVC,Matt Figger,N,Abilene Christian,Southland,Joe Golding,L,72,80,27,59,5,17,13,16,11,32,12,2,1,18,23,29,53,5,9,17,29,5,25,12,12,1,15,18
2020-12-08,Austin Peay,OVC,Matt Figger,A,Murray State,OVC,Matt McMahon,L,57,87,21,53,6,19,9,13,10,22,4,2,0,16,12,34,57,8,20,11,15,10,33,11,7,4,10,19
2020-12-15,Austin Peay,OVC,Matt Figger,H,Florida A&M,MEAC,Robert McCullum,L,70,76,23,58,6,25,18,22,12,26,8,8,1,15,13,30,54,7,14,9,14,9,29,11,10,4,19,18
2020-12-21,Austin Peay,OVC,Matt Figger,H,Murray State,OVC,Matt McMahon,W,74,70,26,56,7,18,15,23,14,29,10,7,1,14,17,28,47,3,17,11,14,4,23,12,10,1,18,23
2020-12-30,Austin Peay,OVC,Matt Figger,A,Tennessee State,OVC,Brian Collins,W,68,59,26,57,5,21,11,20,8,37,8,2,2,16,22,18,53,8,25,15,24,8,28,9,7,1,12,20
2021-01-02,Austin Peay,OVC,Matt Figger,H,Eastern Kentucky,OVC,A.W. Hamilton,L,75,80,26,68,4,22,19,21,13,35,15,6,2,14,20,25,55,11,22,19,27,10,38,10,8,2,17,21
2021-01-09,Austin Peay,OVC,Matt Figger,A,Eastern Illinois,OVC,Jay Spoonhour,W,74,71,28,63,7,19,11,16,13,40,13,5,2,15,12,24,58,10,35,13,14,5,20,12,11,5,12,17
2021-01-21,Austin Peay,OVC,Matt Figger,H,Tennessee Tech,OVC,John Pelphrey,W,72,69,31,64,8,23,2,5,13,27,18,5,2,8,23,23,41,8,22,15,22,7,29,8,4,1,15,15
2021-01-23,Austin Peay,OVC,Matt Figger,H,Jacksonville State,OVC,Ray Harper,L,70,76,27,51,7,23,9,12,8,19,16,4,2,15,14,31,49,6,16,8,8,5,21,16,5,1,15,14
2021-01-28,Austin Peay,OVC,Matt Figger,H,Belmont,OVC,Casey Alexander,L,76,81,29,64,12,26,6,12,9,28,16,5,2,6,14,32,51,9,17,8,15,3,30,15,2,4,10,12
2021-01-30,Austin Peay,OVC,Matt Figger,H,Tennessee State,OVC,Brian Collins,W,71,56,22,51,9,23,18,24,11,43,12,5,3,19,15,21,58,7,26,7,16,6,24,6,10,4,12,18
2021-02-01,Austin Peay,OVC,Matt Figger,A,SIU-Edwardsville,OVC,Brian Barone,W,74,59,27,54,8,19,12,16,5,25,17,7,0,13,22,19,53,3,16,18,24,10,31,10,9,4,15,18
2021-02-04,Austin Peay,OVC,Matt Figger,A,Eastern Kentucky,OVC,A.W. Hamilton,W,94,79,36,67,12,21,10,13,14,44,22,3,0,18,18,30,69,13,31,6,9,9,27,18,9,1,10,20
2021-02-06,Austin Peay,OVC,Matt Figger,A,Morehead State,OVC,Preston Spradlin,L,74,75,28,61,8,20,10,11,9,21,8,8,2,11,16,28,58,6,19,13,15,12,35,10,4,6,15,14
2021-02-08,Austin Peay,OVC,Matt Figger,A,UT-Martin,OVC,Montez Robinson,L,75,76,27,59,5,22,16,20,15,35,14,7,1,9,13,27,55,11,23,11,11,7,26,18,3,2,12,21
2020-11-25,UCLA,Pac-12,Mick Cronin,A,San Diego State,MWC,Brian Dutcher,L,58,73,17,43,7,21,17,24,6,26,10,1,2,14,18,27,58,9,23,10,12,10,30,16,5,2,8,21
2020-11-27,UCLA,Pac-12,Mick Cronin,N,Pepperdine,WCC,Lorenzo Romar,W,107,98,36,82,10,34,25,37,12,46,22,5,3,10,25,30,75,9,41,29,33,5,38,19,5,3,15,29
2020-12-03,UCLA,Pac-12,Mick Cronin,H,Seattle,WAC,Jim Hayford,W,78,52,28,51,6,16,16,24,7,42,16,6,4,15,17,23,59,3,23,3,9,6,22,8,10,3,14,23
2020-12-06,UCLA,Pac-12,Mick Cronin,H,California,Pac-12,Mark Fox,W,76,56,30,50,8,14,8,15,6,31,23,6,0,11,10,22,49,9,26,3,5,3,22,11,3,0,13,18
2020-12-09,UCLA,Pac-12,Mick Cronin,H,San Diego,WCC,Sam Scholl,W,83,56,30,65,6,13,17,22,15,48,15,7,6,10,15,19,61,8,19,10,15,6,26,12,5,2,12,18
2020-12-11,UCLA,Pac-12,Mick Cronin,H,Marquette,Big East,Steve Wojciechowski,W,69,60,23,56,6,23,17,21,8,30,13,6,4,7,18,22,53,4,20,12,15,9,32,9,3,3,16,24
2020-12-19,UCLA,Pac-12,Mick Cronin,N,Ohio State,Big Ten,Chris Holtmann,L,70,77,24,60,4,13,18,24,13,31,13,3,1,6,18,25,50,8,22,19,26,8,28,11,2,4,7,19
2020-12-31,UCLA,Pac-12,Mick Cronin,H,Utah,Pac-12,Larry Krystkowiak,W,72,70,26,56,10,20,10,14,9,28,16,5,3,8,13,26,52,9,22,9,12,5,25,10,2,2,9,17
2021-01-02,UCLA,Pac-12,Mick Cronin,H,Colorado,Pac-12,Tad Boyle,W,65,62,25,53,3,15,12,14,9,30,13,4,1,12,13,23,53,6,23,10,13,7,26,9,5,1,11,14
2021-01-07,UCLA,Pac-12,Mick Cronin,A,Arizona State,Pac-12,Bobby Hurley,W,81,75,29,64,9,23,14,24,11,40,17,3,3,18,17,28,72,6,26,13,16,10,37,11,10,4,11,22
2021-01-09,UCLA,Pac-12,Mick Cronin,A,Arizona,Pac-12,Sean Miller,W,81,76,24,49,6,13,27,32,10,31,6,4,0,9,17,28,65,8,23,12,16,13,30,15,5,2,9,25
2021-01-14,UCLA,Pac-12,Mick Cronin,H,Washington State,Pac-12,Kyle Smith,W,91,61,33,61,9,16,16,18,12,36,20,9,5,12,14,23,50,7,19,8,11,6,20,8,4,3,17,15
2021-01-16,UCLA,Pac-12,Mick Cronin,H,Washington,Pac-12,Mike Hopkins,W,81,76,29,70,9,20,14,17,13,39,17,5,2,6,12,30,58,10,23,6,10,4,28,13,4,4,11,21
2021-01-21,UCLA,Pac-12,Mick Cronin,A,California,Pac-12,Mark Fox,W,61,57,24,52,4,10,9,12,9,36,10,5,4,14,11,21,53,10,22,5,7,2,20,12,5,2,10,13
2021-01-23,UCLA,Pac-12,Mick Cronin,A,Stanford,Pac-12,Jerod Haase,L,72,73,25,60,9,25,13,14,8,27,11,10,3,13,20,24,53,5,18,20,24,7,29,15,10,2,11,12
2021-01-30,UCLA,Pac-12,Mick Cronin,H,Oregon State,Pac-12,Wayne Tinkle,W,57,52,17,52,6,24,17,23,10,33,12,8,1,6,12,20,47,7,20,5,7,5,31,11,3,2,15,20
2021-02-06,UCLA,Pac-12,Mick Cronin,A,USC,Pac-12,Andy Enfield,L,48,66,21,62,3,19,3,8,11,31,11,5,3,9,12,23,56,9,26,11,16,13,39,15,3,5,11,13
2020-11-27,Marshall,CUSA,Dan D'Antoni,H,Arkansas State,Sun Belt,Mike Balado,W,70,56,29,66,5,25,7,9,6,34,16,11,10,14,17,21,55,3,12,11,23,6,36,8,9,4,18,13
2020-12-03,Marshall,CUSA,Dan D'Antoni,A,Wright State,Horizon,Scott Nagy,W,80,64,26,60,6,22,22,27,8,40,10,10,1,14,24,23,61,7,18,11,24,10,35,9,6,2,15,22
2020-12-09,Marshall,CUSA,Dan D'Antoni,A,College of Charleston,CAA,Earl Grant,W,84,72,31,56,12,21,10,16,3,31,17,5,6,11,17,23,60,12,31,14,17,5,26,13,6,4,8,15
2020-12-13,Marshall,CUSA,Dan D'Antoni,H,Ohio,MAC,Jeff Boals,W,81,67,30,55,5,21,16,22,10,31,12,9,6,15,18,22,55,7,20,16,20,11,29,13,10,2,17,19
2020-12-16,Marshall,CUSA,Dan D'Antoni,H,Toledo,MAC,Tod Kowalczyk,L,87,96,31,69,11,34,14,17,5,36,22,6,10,18,19,34,75,10,30,18,23,12,45,17,10,1,15,18
2020-12-20,Marshall,CUSA,Dan D'Antoni,H,Robert Morris,Horizon,Andrew Toole,W,85,71,30,66,11,29,14,16,12,38,18,15,6,19,8,28,69,9,17,6,8,13,34,13,15,6,23,13
2020-12-22,Marshall,CUSA,Dan D'Antoni,H,UNC Asheville,Big South,Mike Morell,W,88,67,32,62,12,28,12,16,7,34,19,6,9,12,18,27,61,9,26,4,12,9,28,12,5,1,20,19
2021-01-01,Marshall,CUSA,Dan D'Antoni,A,Louisiana Tech,CUSA,Eric Konkol,L,68,75,25,64,8,31,10,15,7,33,15,5,3,8,19,27,58,7,21,14,26,7,37,9,5,3,8,13
2021-01-02,Marshall,CUSA,Dan D'Antoni,A,Louisiana Tech,CUSA,Eric Konkol,W,80,73,28,63,10,30,14,21,10,37,19,5,1,10,20,24,60,4,19,21,30,9,35,5,5,0,10,19
2021-01-15,Marshall,CUSA,Dan D'Antoni,A,Western Kentucky,CUSA,Rick Stansbury,L,73,81,30,71,11,28,2,5,11,29,20,8,7,13,18,28,59,6,16,19,21,13,43,11,5,8,19,13
2021-01-17,Marshall,CUSA,Dan D'Antoni,H,Western Kentucky,CUSA,Rick Stansbury,L,67,69,26,70,8,33,7,9,10,33,10,8,8,7,15,25,55,7,11,12,16,9,41,8,4,3,15,14
2021-01-22,Marshall,CUSA,Dan D'Antoni,A,Florida International,CUSA,Jeremy Ballard,W,79,66,31,58,3,13,14,21,3,34,13,11,3,10,6,26,66,12,36,2,4,9,33,18,9,2,17,19
2021-01-23,Marshall,CUSA,Dan D'Antoni,A,Florida International,CUSA,Jeremy Ballard,W,89,72,33,71,7,18,16,18,15,37,14,8,2,4,11,27,58,11,35,7,11,8,30,16,3,1,16,15
2021-02-05,Marshall,CUSA,Dan D'Antoni,A,Old Dominion,CUSA,Jeff Jones,L,81,82,28,58,9,24,16,27,7,25,17,8,8,9,15,35,76,2,13,10,14,22,47,17,4,3,11,20
2021-02-06,Marshall,CUSA,Dan D'Antoni,A,Old Dominion,CUSA,Jeff Jones,W,87,67,33,63,13,27,8,13,4,39,22,3,1,10,21,23,65,3,21,18,28,13,39,13,7,4,8,12
2020-12-18,Robert Morris,Horizon,Andrew Toole,H,Bowling Green State,MAC,Michael Huger,L,65,85,24,51,4,17,13,21,7,30,13,5,2,14,19,34,66,8,15,9,12,12,35,18,4,1,9,18
2020-12-20,Robert Morris,Horizon,Andrew Toole,A,Marshall,CUSA,Dan D'Antoni,L,71,85,28,69,9,17,6,8,13,34,13,15,6,23,13,30,66,11,29,14,16,12,38,18,15,6,19,8
2020-12-26,Robert Morris,Horizon,Andrew Toole,A,Purdue-Fort Wayne,Horizon,Jon Coffman,W,102,88,39,65,13,24,11,18,9,23,23,4,2,12,25,31,62,6,22,20,29,11,27,15,4,4,10,19
2020-12-27,Robert Morris,Horizon,Andrew Toole,A,Purdue-Fort Wayne,Horizon,Jon Coffman,L,82,87,32,64,9,25,9,15,11,25,18,5,2,14,15,34,53,11,17,8,13,7,31,21,7,1,21,14
2021-01-01,Robert Morris,Horizon,Andrew Toole,H,Milwaukee,Horizon,Pat Baldwin,W,67,64,24,60,4,14,15,20,16,46,7,7,4,15,18,19,56,12,35,14,19,7,28,14,4,1,13,16
2021-01-15,Robert Morris,Horizon,Andrew Toole,A,UIC,Horizon,Luke Yaklich,L,53,67,18,60,1,14,16,23,11,36,11,4,2,11,18,22,53,7,17,16,23,5,34,11,5,7,12,21
2021-01-16,Robert Morris,Horizon,Andrew Toole,A,UIC,Horizon,Luke Yaklich,L,62,66,19,57,2,13,22,33,7,35,13,5,4,9,26,22,55,4,19,18,34,7,38,11,3,3,12,26
2021-01-22,Robert Morris,Horizon,Andrew Toole,H,Northern Kentucky,Horizon,Darrin Horn,L,76,81,26,57,9,25,15,18,7,25,18,5,0,8,12,32,55,9,23,8,14,6,29,16,3,1,12,12
2021-01-23,Robert Morris,Horizon,Andrew Toole,H,Northern Kentucky,Horizon,Darrin Horn,L,74,79,25,56,8,17,16,26,9,29,16,7,0,12,15,27,61,9,30,16,19,11,30,15,9,3,11,18
2021-01-29,Robert Morris,Horizon,Andrew Toole,A,Wright State,Horizon,Scott Nagy,L,70,79,29,65,10,25,2,2,7,32,13,3,3,10,18,30,64,5,17,14,17,8,29,17,2,3,6,7
2021-01-30,Robert Morris,Horizon,Andrew Toole,A,Wright State,Horizon,Scott Nagy,L,56,86,23,55,6,19,4,6,5,26,8,5,2,15,19,33,67,9,21,11,19,16,42,16,4,4,9,8
2021-02-05,Robert Morris,Horizon,Andrew Toole,H,Youngstown State,Horizon,Jerrod Calhoun,L,78,84,32,71,8,25,6,9,11,34,23,8,5,16,21,27,55,9,14,21,26,7,35,16,7,2,17,16
2021-02-06,Robert Morris,Horizon,Andrew Toole,H,Youngstown State,Horizon,Jerrod Calhoun,L,66,70,27,69,6,25,6,11,11,40,14,7,6,14,21,24,64,4,16,18,25,15,46,6,11,3,14,17
2020-11-28,USC Upstate,Big South,Dave Dickerson,A,Furman,Southern,Bob Richey,L,63,91,25,66,8,21,5,10,11,31,11,10,3,21,25,28,52,8,22,27,34,7,38,19,11,4,19,18
2020-12-02,USC Upstate,Big South,Dave Dickerson,H,Eastern Kentucky,OVC,A.W. Hamilton,L,78,95,22,63,7,24,27,32,10,33,14,5,1,15,18,36,67,10,24,13,19,9,36,22,8,6,16,28
2020-12-05,USC Upstate,Big South,Dave Dickerson,H,Georgia Southern,Sun Belt,Brian Burg,L,69,72,25,52,10,19,9,17,6,30,18,9,5,16,22,28,60,2,17,14,27,15,38,10,12,4,16,18
2020-12-12,USC Upstate,Big South,Dave Dickerson,H,Winthrop,Big South,Pat Kelsey,L,77,95,27,60,10,23,13,19,7,28,17,6,3,18,21,37,72,13,25,8,19,18,44,22,8,1,14,20
2020-12-13,USC Upstate,Big South,Dave Dickerson,H,Winthrop,Big South,Pat Kelsey,L,77,107,23,55,12,32,19,21,4,23,14,2,3,17,20,39,75,16,39,13,23,13,41,23,10,0,8,18
2020-12-15,USC Upstate,Big South,Dave Dickerson,A,UNC Greensboro,Southern,Wes Miller,L,57,65,20,55,7,22,10,16,5,31,9,5,2,14,15,24,56,6,20,11,16,7,33,11,4,3,13,11
2020-12-23,USC Upstate,Big South,Dave Dickerson,A,Tennessee,SEC,Rick Barnes,L,60,80,24,53,9,18,3,4,5,16,12,7,1,15,19,28,50,5,16,19,23,10,30,21,9,7,12,12
2020-12-30,USC Upstate,Big South,Dave Dickerson,A,High Point,Big South,Tubby Smith,L,52,63,20,54,4,17,8,13,12,31,9,6,4,10,21,18,39,6,16,21,30,3,27,12,4,6,10,14
2020-12-31,USC Upstate,Big South,Dave Dickerson,A,High Point,Big South,Tubby Smith,W,60,51,20,53,3,17,17,18,6,35,7,5,2,13,14,21,56,6,20,3,6,4,28,13,5,4,13,18
2021-01-04,USC Upstate,Big South,Dave Dickerson,H,Longwood,Big South,Griff Aldrich,W,71,69,26,55,12,29,7,15,8,32,18,3,6,9,16,27,54,5,16,10,14,5,29,13,5,1,8,14
2021-01-05,USC Upstate,Big South,Dave Dickerson,H,Longwood,Big South,Griff Aldrich,W,65,59,22,47,8,27,13,14,6,28,12,7,5,16,20,20,48,7,18,12,18,7,23,11,7,0,16,16
2021-01-14,USC Upstate,Big South,Dave Dickerson,H,Hampton,Big South,Edward Joyner,L,68,69,22,63,12,33,12,19,8,32,15,7,1,9,9,27,58,8,25,7,7,3,35,13,4,3,13,13
2021-01-15,USC Upstate,Big South,Dave Dickerson,H,Hampton,Big South,Edward Joyner,L,74,84,25,66,6,21,18,23,14,39,11,6,2,12,21,26,57,10,26,22,29,6,30,12,4,3,9,18
2021-02-04,USC Upstate,Big South,Dave Dickerson,A,Radford,Big South,Mike Jones,L,61,63,23,56,8,24,7,9,4,27,9,3,2,11,18,27,62,1,12,8,14,13,40,11,6,1,12,10
2021-02-05,USC Upstate,Big South,Dave Dickerson,A,Radford,Big South,Mike Jones,L,66,102,24,54,6,17,12,17,4,22,8,4,2,12,21,33,63,13,29,23,27,10,35,19,5,1,8,19
2021-02-08,USC Upstate,Big South,Dave Dickerson,H,Gardner-Webb,Big South,Tim Craft,W,77,69,25,55,8,26,19,21,4,30,13,9,1,13,15,24,56,9,26,12,15,5,27,10,7,4,13,18
2020-11-25,Southeastern Louisiana,Southland,David Kiefer,A,Purdue-Fort Wayne,Horizon,Jon Coffman,L,63,67,23,76,1,28,16,23,18,34,6,9,2,18,24,21,44,7,21,18,24,5,32,13,7,1,30,27
2020-11-28,Southeastern Louisiana,Southland,David Kiefer,A,Alabama-Birmingham,CUSA,Andy Kennedy,L,59,84,23,58,4,21,9,21,8,33,9,2,0,20,15,35,66,6,23,8,12,6,34,15,12,2,13,24
2020-11-30,Southeastern Louisiana,Southland,David Kiefer,A,LSU,SEC,Will Wade,L,43,96,13,59,5,29,12,21,13,31,6,4,1,15,20,30,60,13,36,23,29,13,52,16,8,3,12,20
2020-12-02,Southeastern Louisiana,Southland,David Kiefer,A,California Baptist,WAC,Rick Croy,W,81,80,26,56,11,22,18,27,10,30,15,6,2,18,26,26,65,8,29,20,26,20,42,18,6,3,19,21
2020-12-04,Southeastern Louisiana,Southland,David Kiefer,A,California Baptist,WAC,Rick Croy,L,66,83,19,62,3,22,25,40,16,38,8,8,2,14,26,26,59,10,30,21,28,13,47,15,2,2,19,33
2020-12-09,Southeastern Louisiana,Southland,David Kiefer,A,Louisiana Tech,CUSA,Eric Konkol,L,69,78,28,49,8,17,5,17,7,29,15,4,5,17,22,28,58,10,20,12,18,7,29,17,9,2,9,17
2020-12-15,Southeastern Louisiana,Southland,David Kiefer,A,Texas A&M,SEC,Buzz Williams,L,52,69,17,46,8,26,10,14,5,17,12,3,2,15,20,24,47,4,16,17,21,8,31,13,3,1,16,17
2020-12-23,Southeastern Louisiana,Southland,David Kiefer,A,Grambling,SWAC,Donte Jackson,W,77,70,24,59,10,23,19,34,19,36,13,8,2,13,21,23,46,4,11,20,25,7,24,17,4,6,15,23
2020-12-29,Southeastern Louisiana,Southland,David Kiefer,A,Lamar,Southland,Tic Price,L,64,74,24,61,5,22,11,16,9,38,13,6,5,15,19,25,60,8,20,16,18,6,35,18,8,8,9,17
2021-01-06,Southeastern Louisiana,Southland,David Kiefer,H,Sam Houston State,Southland,Jason Hooten,L,52,70,17,49,3,19,15,23,13,42,6,6,6,17,11,26,66,14,35,4,8,10,32,19,6,2,11,19
2021-01-09,Southeastern Louisiana,Southland,David Kiefer,A,Nicholls State,Southland,Austin Claunch,L,67,87,18,57,8,25,23,33,7,18,6,6,5,12,16,34,63,6,21,13,16,9,38,13,9,7,15,26
2021-01-13,Southeastern Louisiana,Southland,David Kiefer,H,Texas A&M-Corpus Christi,Southland,Willis Wilson,W,76,63,22,52,9,30,23,26,6,32,12,7,2,16,18,22,53,9,24,10,19,7,29,14,5,2,16,25
2021-01-16,Southeastern Louisiana,Southland,David Kiefer,A,Abilene Christian,Southland,Joe Golding,L,42,76,11,36,4,15,16,28,5,28,6,8,5,29,28,24,54,9,24,19,27,9,31,21,16,5,14,26
2021-01-20,Southeastern Louisiana,Southland,David Kiefer,A,McNeese State,Southland,Heath Schroyer,W,92,88,32,59,11,26,17,22,8,23,17,5,1,9,17,32,50,9,16,15,20,5,21,21,5,3,14,18
2021-01-23,Southeastern Louisiana,Southland,David Kiefer,H,Northwestern State,Southland,Mike McConathy,L,68,73,22,62,7,29,17,18,15,38,8,8,1,19,18,30,54,5,13,8,13,4,29,16,7,8,15,18
2021-01-27,Southeastern Louisiana,Southland,David Kiefer,H,Central Arkansas,Southland,Anthony Boone,W,69,57,22,57,7,23,18,25,13,38,12,8,1,13,15,22,51,5,19,8,14,5,31,17,2,3,19,23
2021-01-30,Southeastern Louisiana,Southland,David Kiefer,H,New Orleans,Southland,Mark Slessinger,W,79,73,27,62,4,16,21,29,10,39,11,10,5,11,21,23,58,6,22,21,26,9,39,14,4,3,16,24
2020-11-25,Minnesota,Big Ten,Richard Pitino,H,Green Bay,Horizon,Will Ryan,W,99,69,34,79,7,34,24,30,12,43,17,13,4,13,21,24,66,3,16,18,21,8,36,11,7,1,23,25
2020-11-28,Minnesota,Big Ten,Richard Pitino,H,Loyola Marymount,WCC,Stan Johnson,W,88,73,30,65,8,15,20,28,8,36,22,7,3,11,17,26,59,6,17,15,20,6,29,11,5,4,19,27
2020-11-30,Minnesota,Big Ten,Richard Pitino,H,Loyola Marymount,WCC,Stan Johnson,W,67,64,23,54,4,16,17,24,7,26,12,7,4,10,25,18,53,5,21,23,32,13,38,9,4,0,14,24
2020-12-04,Minnesota,Big Ten,Richard Pitino,H,North Dakota,Summit,Paul Sather,W,76,67,28,60,5,16,15,22,7,29,18,8,8,13,15,25,60,8,19,9,11,9,27,13,5,3,14,18
2020-12-08,Minnesota,Big Ten,Richard Pitino,H,Boston College,ACC,Jim Christian,W,85,80,28,64,6,25,23,33,9,38,17,5,1,12,16,30,71,12,35,8,10,7,37,16,5,3,14,24
2020-12-10,Minnesota,Big Ten,Richard Pitino,H,UMKC,Summit,Billy Donlon,W,90,61,24,52,8,24,34,44,9,38,18,4,9,7,19,23,56,7,17,8,19,9,31,14,4,2,14,32
2020-12-15,Minnesota,Big Ten,Richard Pitino,A,Illinois,Big Ten,Brad Underwood,L,65,92,19,69,7,28,20,32,10,32,10,7,6,8,19,34,64,7,19,17,25,7,49,21,2,2,13,27
2020-12-20,Minnesota,Big Ten,Richard Pitino,H,Saint Louis,A-10,Travis Ford,W,90,82,23,48,10,25,34,41,5,32,16,6,9,19,20,34,77,2,15,12,17,12,34,18,8,0,12,30
2020-12-25,Minnesota,Big Ten,Richard Pitino,H,Iowa,Big Ten,Fran McCaffery,W,102,95,30,67,17,43,25,29,11,35,22,3,5,8,23,29,78,10,30,27,38,21,47,17,6,1,7,22
2020-12-28,Minnesota,Big Ten,Richard Pitino,H,Michigan State,Big Ten,Tom Izzo,W,81,56,30,63,6,25,15,17,9,49,18,5,4,13,13,18,70,6,25,14,18,11,34,10,4,2,6,15
2020-12-31,Minnesota,Big Ten,Richard Pitino,A,Wisconsin,Big Ten,Greg Gard,L,59,71,20,64,7,31,12,14,15,38,12,1,6,10,15,30,59,6,15,5,8,8,35,12,3,3,9,15
2021-01-03,Minnesota,Big Ten,Richard Pitino,H,Ohio State,Big Ten,Chris Holtmann,W,77,60,24,55,9,22,20,29,9,38,15,5,6,8,20,19,61,7,27,15,21,10,32,11,1,3,10,19
2021-01-06,Minnesota,Big Ten,Richard Pitino,A,Michigan,Big Ten,Juwan Howard,L,57,82,22,68,7,28,6,6,13,28,6,7,2,11,15,33,58,4,13,12,15,9,35,17,4,4,13,10
2021-01-10,Minnesota,Big Ten,Richard Pitino,A,Iowa,Big Ten,Fran McCaffery,L,71,86,25,71,10,34,11,16,11,34,15,7,2,7,17,31,56,9,14,15,21,4,39,27,3,2,10,15
2021-01-16,Minnesota,Big Ten,Richard Pitino,H,Michigan,Big Ten,Juwan Howard,W,75,57,29,62,4,18,13,15,6,34,19,12,2,7,17,22,56,6,22,7,14,12,36,16,4,1,19,15
2021-01-23,Minnesota,Big Ten,Richard Pitino,H,Maryland,Big Ten,Mark Turgeon,L,49,63,14,46,5,23,16,25,6,28,8,5,6,11,21,19,45,8,23,17,29,6,35,12,5,5,11,20
2021-01-30,Minnesota,Big Ten,Richard Pitino,A,Purdue,Big Ten,Matt Painter,L,62,81,22,57,10,28,8,11,8,24,15,6,7,11,21,27,57,8,15,19,24,15,40,11,8,2,10,18
2021-02-04,Minnesota,Big Ten,Richard Pitino,A,Rutgers,Big Ten,Steve Pikiell,L,72,76,26,64,6,18,14,17,14,30,14,7,1,11,20,26,49,6,15,18,25,10,34,13,8,7,13,16
2021-02-08,Minnesota,Big Ten,Richard Pitino,H,Nebraska,Big Ten,Fred Hoiberg,W,79,61,27,72,8,36,17,22,11,39,15,4,4,9,24,21,57,3,15,16,25,8,37,12,6,5,18,22
2021-01-02,Alabama State,SWAC,Mo Williams,H,Grambling,SWAC,Donte Jackson,L,49,66,18,59,2,20,11,18,12,38,7,12,4,20,14,25,59,7,16,9,12,8,38,17,13,6,20,16
2021-01-04,Alabama State,SWAC,Mo Williams,H,Jackson State,SWAC,Wayne Brent,L,44,60,13,47,3,10,15,20,8,33,6,4,3,18,16,20,51,8,24,12,16,5,30,7,7,4,13,16
2021-01-09,Alabama State,SWAC,Mo Williams,A,Arkansas-Pine Bluff,SWAC,George Ivory,L,82,91,27,51,8,15,20,23,4,20,16,7,1,15,23,32,54,7,15,20,26,9,28,17,8,4,13,23
2021-01-12,Alabama State,SWAC,Mo Williams,A,Mississippi Valley State,SWAC,Lindsey Hunter,W,64,51,23,51,10,20,8,11,5,34,13,2,0,13,13,18,54,8,28,7,10,5,27,10,4,5,10,16
